,No,Code,Diali,GDCD,Hoahoc,KHTN,KHXH,LichSu,Ngoaingu,Nguvan,Sinhhoc,Toan,Vatli,city
605447,605447,446918,,,5.0,5.0,,,,5.75,4.75,5.2,5.25,2.0
605448,605448,446919,,,5.5,5.75,,,,6.75,6.0,6.6,5.75,2.0
605450,605450,446921,,,6.0,6.67,,,,7.0,6.75,8.6,7.25,2.0
605451,605451,446922,,,8.75,8.0,,,,7.25,9.25,8.8,6.0,2.0
605452,605452,446923,,,6.25,6.58,,,,7.25,6.5,7.0,7.0,2.0
605455,605455,446926,,,5.0,4.42,,,,,5.25,4.6,3.0,2.0
605469,605469,446940,,,6.0,5.83,,,,6.5,5.5,7.0,6.0,2.0
605470,605470,446941,,,8.25,6.33,,,,,3.0,8.6,7.75,2.0
605472,605472,446943,,,6.5,6.17,,,,7.25,6.5,7.8,5.5,2.0
605473,605473,446944,,,5.75,5.5,,,,6.5,5.0,6.4,5.75,2.0
605479,605479,446950,,,8.25,7.58,,,,6.75,7.0,7.6,7.5,2.0
605482,605482,446953,,,4.5,4.75,,,,4.5,4.25,6.2,5.5,2.0
605487,605487,446958,,,7.0,6.67,,,,6.0,7.25,7.2,5.75,2.0
605490,605490,446961,,,3.0,3.92,,,,7.0,4.25,5.2,4.5,2.0
605492,605492,446963,,,7.25,7.25,,,,6.75,7.5,8.0,7.0,2.0
605495,605495,446966,,,6.25,5.33,,,,,3.75,6.6,6.0,2.0
605504,605504,446975,,,5.75,4.67,,,,6.5,3.5,4.8,4.75,2.0
605516,605516,446987,,,4.25,4.17,,,,7.0,4.75,5.8,3.5,2.0
605522,605522,446993,,,4.25,4.08,,,,7.0,4.5,5.6,3.5,2.0
605529,605529,447000,,,7.5,5.58,,,,7.25,4.0,7.6,5.25,2.0
605532,605532,447003,,,3.5,3.33,,,6.8,8.0,3.0,8.0,3.5,2.0
605535,605535,447006,,,3.5,6.08,,,4.8,7.5,7.75,7.2,7.0,2.0
605537,605537,447008,,,6.0,5.75,,,9.6,8.25,5.25,8.8,6.0,2.0
605538,605538,447009,,,5.0,5.58,,,4.6,6.75,4.5,7.4,7.25,2.0
605540,605540,447011,,,6.25,6.0,,,,3.75,4.5,6.0,7.25,2.0
605541,605541,447012,,,5.0,5.0,,,7.2,6.25,4.5,6.8,5.5,2.0
605542,605542,447013,,,9.0,7.83,,,7.4,8.0,6.0,9.4,8.5,2.0
605544,605544,447015,,,6.25,6.75,,,8.4,6.25,6.5,8.6,7.5,2.0
605545,605545,447016,,,6.0,4.92,,,4.2,6.5,4.5,7.6,4.25,2.0
605546,605546,447017,,,4.75,5.0,,,2.2,6.25,4.0,5.6,6.25,2.0
605547,605547,447018,,,5.5,5.58,,,3.0,7.0,5.75,7.0,5.5,2.0
605548,605548,447019,,,9.0,7.42,,,6.4,6.75,7.75,8.8,5.5,2.0
605549,605549,447020,,,7.0,6.33,,,,7.25,4.75,8.2,7.25,2.0
605550,605550,447021,,,7.5,6.25,,,5.6,5.75,4.5,6.8,6.75,2.0
605551,605551,447022,,,8.75,8.83,,,7.4,4.0,8.75,8.6,9.0,2.0
605552,605552,447023,,,7.0,6.42,,,5.8,5.75,4.75,8.0,7.5,2.0
605553,605553,447024,,,5.75,6.75,,,7.6,6.5,6.0,8.0,8.5,2.0
605554,605554,447025,,,8.25,8.25,,,8.6,6.5,9.0,9.6,7.5,2.0
605555,605555,447026,,,7.75,7.42,,,6.6,7.25,8.0,8.0,6.5,2.0
605557,605557,447028,,,8.25,6.83,,,7.8,7.0,8.25,8.4,4.0,2.0
605560,605560,447031,,,8.0,7.75,,,7.4,6.5,7.25,9.2,8.0,2.0
605561,605561,447032,,,6.25,6.25,,,8.8,6.5,3.75,9.4,8.75,2.0
605562,605562,447033,,,3.0,4.67,,,8.6,6.0,3.5,8.6,7.5,2.0
605563,605563,447034,,,7.25,6.42,,,8.2,7.5,4.5,7.8,7.5,2.0
605564,605564,447035,,,6.5,6.25,,,6.2,6.0,6.0,7.4,6.25,2.0
605566,605566,447037,,,4.25,4.42,,,7.2,6.5,3.25,7.2,5.75,2.0
605568,605568,447039,,,7.75,6.42,,,6.2,4.75,4.5,8.4,7.0,2.0
605569,605569,447040,,,4.0,4.83,,,5.6,7.5,4.5,8.4,6.0,2.0
605570,605570,447041,,,4.5,6.0,,,9.0,6.75,5.5,8.8,8.0,2.0
605571,605571,447042,,,5.75,5.83,,,8.8,8.0,4.0,8.8,7.75,2.0
605573,605573,447044,,,6.75,6.67,,,6.2,7.0,5.75,8.8,7.5,2.0
605574,605574,447045,,,6.0,6.17,,,,6.25,6.5,7.4,6.0,2.0
605575,605575,447046,,,6.5,5.58,,,,6.25,5.25,7.2,5.0,2.0
605576,605576,447047,,,6.25,6.5,,,7.2,6.5,5.25,8.8,8.0,2.0
605577,605577,447048,,,9.25,8.33,,,9.6,7.25,9.0,9.2,6.75,2.0
605579,605579,447050,,,9.0,8.08,,,6.0,5.25,9.25,9.8,6.0,2.0
605583,605583,447054,,,4.0,4.5,,,,5.0,4.5,5.4,5.0,2.0
605584,605584,447055,,,7.25,6.25,,,3.4,5.75,6.0,5.4,5.5,2.0
605585,605585,447056,,,8.25,7.33,,,7.6,6.75,5.25,8.8,8.5,2.0
605586,605586,447057,,,6.25,6.17,,,5.8,5.25,6.25,6.8,6.0,2.0
605589,605589,447060,,,9.0,7.17,,,9.4,6.5,5.0,8.2,7.5,2.0
605591,605591,447062,,,7.75,7.17,,,7.2,5.0,6.5,7.8,7.25,2.0
605592,605592,447063,,,8.5,6.83,,,5.6,7.75,4.75,8.6,7.25,2.0
605594,605594,447065,,,8.25,7.0,,,7.4,6.0,9.0,9.0,3.75,2.0
605595,605595,447066,,,8.75,6.42,,,7.8,8.0,7.75,9.2,2.75,2.0
605597,605597,447068,,,3.5,5.42,,,4.2,6.75,6.25,6.4,6.5,2.0
605598,605598,447069,,,6.75,6.75,,,5.8,6.75,6.25,7.6,7.25,2.0
605602,605602,447073,,,5.0,5.25,,,,7.25,5.25,7.2,5.5,2.0
605605,605605,447076,,,7.25,6.92,,,7.4,6.0,5.5,8.4,8.0,2.0
605606,605606,447077,,,7.25,7.83,,,8.8,8.25,7.0,9.2,9.25,2.0
605613,605613,447084,,,8.25,7.67,,,9.2,6.5,7.75,8.4,7.0,2.0
605614,605614,447085,,,8.75,8.08,,,8.8,6.75,6.5,9.4,9.0,2.0
605615,605615,447086,,,5.5,5.92,,,6.2,7.25,5.5,8.4,6.75,2.0
605618,605618,447089,,,7.5,6.5,,,3.8,7.0,7.0,8.0,5.0,2.0
605620,605620,447091,,,6.5,5.83,,,6.0,7.0,5.0,7.0,6.0,2.0
605623,605623,447094,,,5.5,4.92,,,4.8,7.25,3.25,6.8,6.0,2.0
605625,605625,447096,,,4.75,5.25,,,3.6,4.75,4.25,6.8,6.75,2.0
605627,605627,447098,,,6.0,5.5,,,6.0,7.5,5.0,7.6,5.5,2.0
605629,605629,447100,,,9.0,7.58,,,7.4,7.5,8.5,8.6,5.25,2.0
605630,605630,447101,,,9.25,7.67,,,6.8,7.0,9.5,9.4,4.25,2.0
605631,605631,447102,,,4.25,5.75,,,8.0,7.75,5.5,8.4,7.5,2.0
605633,605633,447104,,,5.75,5.92,,,5.8,7.25,6.0,8.0,6.0,2.0
605634,605634,447105,,,7.5,5.92,,,8.4,8.75,5.25,8.2,5.0,2.0
605635,605635,447106,,,5.25,6.25,,,7.4,7.0,5.0,9.0,8.5,2.0
605636,605636,447107,,,6.25,5.5,,,5.8,7.5,5.25,7.2,5.0,2.0
605637,605637,447108,,,6.25,6.58,,,7.2,7.5,5.25,9.2,8.25,2.0
605638,605638,447109,,,8.0,7.58,,,8.8,7.0,6.0,8.4,8.75,2.0
605639,605639,447110,,,4.75,4.75,,,,6.25,5.75,5.8,3.75,2.0
605640,605640,447111,,,6.75,6.75,,,,7.0,6.25,7.2,7.25,2.0
605641,605641,447112,,,4.0,4.33,,,,6.0,5.5,5.0,3.5,2.0
605642,605642,447113,,,7.0,6.75,,,,6.5,6.25,7.4,7.0,2.0
605643,605643,447114,,,6.25,6.92,,,5.6,6.75,7.5,7.0,7.0,2.0
605644,605644,447115,,,6.25,6.58,,,8.8,8.5,5.75,9.0,7.75,2.0
605649,605649,447120,,,5.25,5.25,,,4.8,6.5,4.5,6.6,6.0,2.0
605650,605650,447121,,,4.5,4.67,,,2.2,7.0,5.25,6.4,4.25,2.0
605653,605653,447124,,,6.75,7.42,,,6.4,8.0,6.25,9.8,9.25,2.0
605654,605654,447125,,,3.0,4.67,,,4.8,6.5,6.5,6.0,4.5,2.0
605655,605655,447126,,,6.5,5.92,,,3.6,6.75,4.5,8.2,6.75,2.0
605656,605656,447127,,,5.5,4.83,,,3.4,5.75,3.25,7.2,5.75,2.0
605658,605658,447129,,,6.5,6.25,,,6.0,7.5,5.75,8.4,6.5,2.0
605659,605659,447130,,,6.25,6.75,,,8.6,7.0,5.25,9.0,8.75,2.0
605662,605662,447133,,,3.75,5.17,,,5.0,6.5,5.5,7.8,6.25,2.0
605663,605663,447134,,,5.75,5.67,,,5.8,5.75,4.5,8.0,6.75,2.0
605664,605664,447135,,,5.5,6.33,,,9.0,6.0,5.0,8.2,8.5,2.0
605665,605665,447136,,,5.5,5.5,,,4.8,6.5,5.0,7.4,6.0,2.0
605666,605666,447137,,,4.0,5.0,,,5.4,5.0,5.75,8.0,5.25,2.0
605667,605667,447138,,,7.5,5.33,,,8.0,6.75,5.0,7.6,3.5,2.0
605668,605668,447139,,,7.75,6.83,,,4.6,6.5,5.0,7.4,7.75,2.0
605671,605671,447142,,,4.5,5.08,,,3.8,6.5,4.25,7.6,6.5,2.0
605674,605674,447145,,,7.25,7.17,,,4.4,6.0,7.0,7.4,7.25,2.0
605675,605675,447146,,,6.5,6.92,,,5.0,7.0,6.5,8.2,7.75,2.0
605678,605678,447149,,,8.5,7.33,,,,6.25,9.25,9.6,4.25,2.0
605680,605680,447151,,,4.25,4.08,,,,5.0,5.25,4.8,2.75,2.0
605682,605682,447153,,,7.0,6.08,,,4.8,5.5,5.25,7.4,6.0,2.0
605684,605684,447155,,,5.0,5.5,,,8.4,6.5,4.25,8.2,7.25,2.0
605685,605685,447156,,,8.25,4.75,,,8.6,7.0,4.0,8.4,2.0,2.0
605686,605686,447157,,,8.0,7.42,,,5.6,5.5,5.75,8.2,8.5,2.0
605687,605687,447158,,,4.5,5.08,,,6.4,5.25,4.0,7.8,6.75,2.0
605688,605688,447159,,,8.0,6.17,,,4.2,5.0,4.25,7.8,6.25,2.0
605689,605689,447160,,,7.0,7.75,,,8.8,7.0,8.0,8.6,8.25,2.0
605694,605694,447165,,,5.5,6.0,,,,6.0,6.0,7.0,6.5,2.0
605696,605696,447167,,,8.0,7.0,,,4.0,7.0,5.5,8.0,7.5,2.0
605697,605697,447168,,,6.75,6.25,,,,4.0,6.25,7.2,5.75,2.0
605698,605698,447169,,,8.5,6.83,,,4.8,8.0,7.75,9.2,4.25,2.0
605700,605700,447171,,,6.5,6.42,,,3.0,5.75,5.0,7.8,7.75,2.0
605702,605702,447173,,,5.5,5.0,,,,5.5,4.25,6.8,5.25,2.0
605704,605704,447175,,,8.5,6.92,,,5.2,5.75,4.75,8.2,7.5,2.0
605705,605705,447176,,,8.75,7.83,,,7.0,6.75,8.25,8.6,6.5,2.0
605706,605706,447177,,,7.5,7.17,,,6.0,7.5,7.0,8.8,7.0,2.0
605707,605707,447178,,,7.0,6.58,,,8.0,7.75,4.75,9.4,8.0,2.0
605709,605709,447180,,,4.25,4.83,,,2.6,5.75,3.25,7.8,7.0,2.0
605710,605710,447181,,,3.25,5.17,,,,6.25,6.75,5.4,5.5,2.0
605711,605711,447182,,,8.0,6.25,,,8.0,7.75,7.0,9.0,3.75,2.0
605712,605712,447183,,,8.0,7.75,,,8.2,7.25,7.5,8.0,7.75,2.0
605715,605715,447186,,,2.25,3.75,,,5.2,6.25,4.75,6.0,4.25,2.0
605716,605716,447187,,,6.75,6.42,,,7.0,7.0,5.25,8.4,7.25,2.0
605717,605717,447188,,,6.75,6.92,,,9.0,7.5,5.5,9.0,8.5,2.0
605718,605718,447189,,,7.25,6.58,,,3.0,6.0,6.0,7.8,6.5,2.0
605719,605719,447190,,,5.5,5.75,,,5.2,5.5,5.0,8.0,6.75,2.0
605722,605722,447193,,,6.25,6.5,,,7.6,6.75,5.5,8.6,7.75,2.0
605723,605723,447194,,,5.75,5.75,,,,4.5,5.5,6.8,6.0,2.0
605724,605724,447195,,,5.25,5.08,,,,5.75,5.25,5.6,4.75,2.0
605725,605725,447196,,,3.25,4.0,,,3.6,5.75,3.0,5.4,5.75,2.0
605726,605726,447197,,,8.5,7.17,,,7.4,7.0,5.25,9.0,7.75,2.0
605727,605727,447198,,,6.75,6.92,,,9.2,7.0,6.0,7.8,8.0,2.0
605728,605728,447199,,,3.0,3.5,,,6.0,6.25,3.75,5.2,3.75,2.0
605729,605729,447200,,,6.25,6.67,,,6.0,7.25,6.75,8.0,7.0,2.0
605730,605730,447201,,,7.0,6.58,,,,7.5,6.0,7.4,6.75,2.0
605731,605731,447202,,,6.75,6.33,,,8.6,8.0,5.25,8.8,7.0,2.0
605733,605733,447204,,,7.75,6.5,,,8.0,8.75,6.25,8.4,5.5,2.0
605736,605736,447207,,,8.75,8.25,,,9.4,7.75,6.75,9.4,9.25,2.0
605740,605740,447211,,,4.75,5.58,,,6.2,7.5,5.5,8.4,6.5,2.0
605743,605743,447214,,,7.75,7.25,,,4.2,6.5,7.0,7.8,7.0,2.0
605744,605744,447215,,,7.5,7.5,,,9.4,7.5,6.75,9.0,8.25,2.0
605746,605746,447217,,,3.0,4.83,,,6.2,4.41,6.0,4.4,5.5,2.0
605748,605748,447219,,,4.75,5.5,,,5.8,6.0,3.75,7.6,8.0,2.0
605750,605750,447221,,,6.75,6.83,,,,4.75,5.75,7.2,8.0,2.0
605751,605751,447222,,,6.5,4.92,,,3.2,7.5,4.25,7.4,4.0,2.0
605754,605754,447225,,,5.0,5.25,,,4.0,6.0,4.5,6.4,6.25,2.0
605756,605756,447227,,,3.0,4.0,,,5.6,5.75,4.25,5.8,4.75,2.0
605757,605757,447228,,,7.0,6.33,,,,6.25,6.0,7.6,6.0,2.0
605758,605758,447229,,,4.75,5.0,,,8.8,5.75,5.0,5.6,5.25,2.0
605759,605759,447230,,,6.25,5.42,,,2.8,6.5,5.0,6.4,5.0,2.0
605761,605761,447232,,,7.0,7.42,,,,7.5,7.75,7.4,7.5,2.0
605765,605765,447236,,,5.75,6.17,,,6.4,6.5,5.25,8.4,7.5,2.0
605768,605768,447239,,,6.0,6.08,,,4.6,7.0,6.0,7.4,6.25,2.0
605769,605769,447240,,,6.75,6.58,,,5.0,5.25,5.25,7.6,7.75,2.0
605771,605771,447242,,,6.5,6.42,,,8.4,7.5,4.75,7.6,8.0,2.0
605772,605772,447243,,,8.0,6.75,,,9.8,9.0,6.25,9.0,6.0,2.0
605773,605773,447244,,,4.75,5.5,,,,6.0,5.0,5.8,6.75,2.0
605774,605774,447245,,,8.0,6.42,,,8.0,6.5,6.5,8.2,4.75,2.0
605777,605777,447248,,,4.5,4.33,,,,6.5,3.25,6.6,5.25,2.0
605779,605779,447250,,,7.75,7.08,,,8.4,5.25,5.0,8.6,8.5,2.0
605780,605780,447251,,,6.0,6.0,,,3.6,6.25,4.25,6.8,7.75,2.0
605782,605782,447253,,,4.75,5.67,,,6.6,5.75,4.5,8.2,7.75,2.0
605783,605783,447254,,,5.5,6.0,,,9.0,8.25,6.0,9.4,6.5,2.0
605784,605784,447255,,,4.5,5.25,,,9.0,6.5,4.0,8.4,7.25,2.0
605786,605786,447257,,,3.0,3.08,,,5.8,5.75,3.0,6.0,3.25,2.0
605789,605789,447260,,,7.0,7.42,,,,6.5,7.0,7.4,8.25,2.0
605791,605791,447262,,,5.75,5.5,,,,5.25,3.75,7.2,7.0,2.0
605792,605792,447263,,,6.5,6.33,,,8.0,5.75,5.5,7.8,7.0,2.0
605794,605794,447265,,,6.5,5.75,,,4.4,5.0,4.75,7.4,6.0,2.0
605796,605796,447267,,,4.25,5.58,,,9.0,6.0,6.0,7.0,6.5,2.0
605797,605797,447268,,,8.0,7.08,,,,6.75,7.25,7.4,6.0,2.0
605799,605799,447270,,,7.5,6.67,,,4.0,6.75,6.5,7.8,6.0,2.0
605800,605800,447271,,,6.5,6.33,,,5.6,5.75,5.25,7.8,7.25,2.0
605801,605801,447272,,,7.5,6.75,,,5.8,6.75,5.0,8.2,7.75,2.0
605805,605805,447276,,,8.75,7.67,,,6.2,7.0,6.5,9.0,7.75,2.0
605806,605806,447277,,,3.5,4.42,,,4.2,6.58,4.0,6.2,5.75,2.0
605807,605807,447278,,,4.75,4.33,,,,5.5,4.25,5.2,4.0,2.0
605810,605810,447281,,,7.0,6.67,,,5.2,7.0,5.5,8.6,7.5,2.0
605811,605811,447282,,,7.75,5.5,,,8.0,7.0,3.5,9.0,5.25,2.0
605812,605812,447283,,,5.0,4.42,,,4.4,6.0,3.75,5.6,4.5,2.0
605814,605814,447285,,,8.75,8.17,,,7.6,7.5,9.0,8.6,6.75,2.0
605815,605815,447286,,,5.75,5.5,,,5.8,6.5,5.25,8.4,5.5,2.0
605816,605816,447287,,,6.25,6.33,,,7.8,7.0,5.25,8.6,7.5,2.0
605817,605817,447288,,,6.25,6.33,,,6.6,6.0,5.0,7.6,7.75,2.0
605818,605818,447289,,,7.5,6.67,,,5.4,7.0,5.25,7.0,7.25,2.0
605820,605820,447291,,,6.5,5.5,,,7.4,7.0,4.5,7.8,5.5,2.0
605823,605823,447294,,,8.0,7.25,,,8.4,7.25,5.75,8.4,8.0,2.0
605825,605825,447296,,,6.75,6.08,,,3.2,7.0,5.5,8.2,6.0,2.0
605826,605826,447297,,,8.5,6.83,,,7.4,7.25,6.5,7.4,5.5,2.0
605827,605827,447298,,,7.0,5.75,,,5.4,6.5,4.25,8.6,6.0,2.0
605828,605828,447299,,,8.75,7.75,,,7.2,6.5,6.5,8.8,8.0,2.0
605830,605830,447301,,,7.25,6.92,,,7.8,7.75,5.5,8.6,8.0,2.0
605831,605831,447302,,,6.75,7.08,,,6.6,6.75,6.25,8.0,8.25,2.0
605833,605833,447304,,,7.25,5.67,,,6.6,6.5,4.0,6.8,5.75,2.0
605835,605835,447306,,,6.25,6.67,,,9.2,7.0,5.25,8.8,8.5,2.0
605836,605836,447307,,,7.25,6.83,,,9.2,8.0,5.25,9.6,8.0,2.0
605837,605837,447308,,,6.0,5.5,,,7.6,6.5,4.25,7.8,6.25,2.0
605838,605838,447309,,,5.25,4.92,,,6.8,6.0,5.0,7.2,4.5,2.0
605839,605839,447310,,,7.5,7.92,,,7.8,7.0,7.5,8.4,8.75,2.0
605840,605840,447311,,,7.75,7.67,,,8.6,7.0,7.5,8.6,7.75,2.0
605842,605842,447313,,,7.75,6.5,,,5.6,7.5,7.0,8.2,4.75,2.0
605843,605843,447314,,,9.0,8.17,,,9.4,7.75,7.5,8.4,8.0,2.0
605844,605844,447315,,,6.25,6.33,,,7.8,6.75,6.0,7.4,6.75,2.0
605845,605845,447316,,,5.0,5.42,,,5.2,6.25,4.25,7.8,7.0,2.0
605846,605846,447317,,,5.5,5.75,,,8.2,5.5,4.5,7.0,7.25,2.0
605847,605847,447318,,,4.5,5.08,,,5.8,6.5,5.0,6.6,5.75,2.0
605851,605851,447322,,,7.0,7.33,,,8.2,7.5,6.75,7.0,8.25,2.0
605852,605852,447323,,,7.75,7.08,,,4.0,5.0,5.75,8.6,7.75,2.0
605855,605855,447326,,,9.0,8.08,,,8.0,6.75,8.25,9.0,7.0,2.0
605856,605856,447327,,,8.0,6.58,,,8.6,7.25,4.0,8.2,7.75,2.0
605863,605863,447334,,,8.75,7.83,,,6.0,7.25,6.5,9.4,8.25,2.0
605864,605864,447335,,,9.0,8.17,,,8.2,6.25,7.0,9.0,8.5,2.0
605865,605865,447336,,,5.25,5.83,,,8.0,7.0,5.25,7.8,7.0,2.0
605867,605867,447338,,,4.0,6.33,,,6.0,6.75,6.5,8.8,8.5,2.0
605868,605868,447339,,,5.5,5.92,,,5.6,6.25,4.25,5.8,8.0,2.0
605869,605869,447340,,,7.0,6.25,,,7.6,7.0,6.75,7.8,5.0,2.0
605870,605870,447341,,,7.75,6.92,,,5.4,6.75,6.0,8.0,7.0,2.0
605871,605871,447342,,,6.0,6.67,,,9.0,6.75,5.5,9.0,8.5,2.0
605872,605872,447343,,,5.0,5.33,,,7.8,7.0,3.25,9.2,7.75,2.0
605874,605874,447345,,,5.5,5.67,,,4.6,6.25,5.0,7.0,6.5,2.0
605875,605875,447346,,,5.75,5.42,,,3.2,6.75,5.25,7.4,5.25,2.0
605876,605876,447347,,,8.5,7.75,,,7.8,8.0,8.75,8.6,6.0,2.0
605877,605877,447348,,,8.0,6.92,,,6.6,8.0,4.5,7.8,8.25,2.0
605878,605878,447349,,,6.25,6.75,,,7.8,7.25,6.25,9.2,7.75,2.0
605879,605879,447350,,,6.5,6.17,,,8.8,6.75,5.0,9.0,7.0,2.0
605880,605880,447351,,,4.75,6.0,,,9.0,8.0,5.0,9.8,8.25,2.0
605881,605881,447352,,,5.5,5.33,,,3.6,6.0,4.25,7.0,6.25,2.0
605882,605882,447353,,,4.75,4.75,,,4.8,6.0,4.5,7.2,5.0,2.0
605883,605883,447354,,,6.0,6.08,,,6.8,7.75,6.0,7.8,6.25,2.0
605884,605884,447355,,,7.0,6.33,,,7.0,7.25,5.0,7.2,7.0,2.0
605885,605885,447356,,,6.75,6.75,,,6.4,6.75,6.0,8.0,7.5,2.0
605886,605886,447357,,,4.5,4.58,,,4.4,6.5,4.75,7.8,4.5,2.0
605887,605887,447358,,,7.5,6.83,,,4.6,8.0,5.75,7.0,7.25,2.0
605888,605888,447359,,,8.25,7.0,,,6.0,6.25,6.0,8.8,6.75,2.0
605889,605889,447360,,,8.25,7.75,,,,7.0,7.5,8.8,7.5,2.0
605890,605890,447361,,,8.0,7.33,,,6.8,5.75,5.75,8.6,8.25,2.0
605891,605891,447362,,,6.25,6.08,,,5.8,5.5,6.0,7.4,6.0,2.0
605892,605892,447363,,,3.5,5.0,,,5.0,7.25,4.75,7.4,6.75,2.0
605893,605893,447364,,,8.25,7.08,,,6.6,8.0,8.25,9.0,4.75,2.0
605894,605894,447365,,,7.25,6.83,,,5.6,7.25,5.75,7.4,7.5,2.0
605895,605895,447366,,,7.25,5.92,,,4.8,7.0,4.5,7.2,6.0,2.0
605897,605897,447368,,,4.5,5.25,,,4.6,7.5,5.25,7.4,6.0,2.0
605899,605899,447370,,,7.25,5.83,,,,7.75,6.5,8.0,3.75,2.0
605902,605902,447373,,,8.25,7.25,,,4.8,7.5,7.5,9.0,6.0,2.0
605903,605903,447374,,,7.75,6.58,,,8.4,8.0,5.5,8.6,6.5,2.0
605904,605904,447375,,,6.25,6.67,,,6.4,6.5,6.5,8.0,7.25,2.0
605905,605905,447376,,,5.75,6.08,,,7.8,7.75,5.0,8.2,7.5,2.0
605907,605907,447378,,,5.0,4.67,,,6.8,7.0,4.0,6.4,5.0,2.0
605908,605908,447379,,,7.5,6.83,,,7.6,7.25,5.5,7.0,7.5,2.0
605911,605911,447382,,,7.75,7.08,,,8.4,7.75,6.5,9.0,7.0,2.0
605912,605912,447383,,,4.5,5.42,,,8.4,6.5,5.25,9.2,6.5,2.0
605914,605914,447385,,,6.0,6.33,,,4.4,6.25,6.5,6.8,6.5,2.0
605915,605915,447386,,,7.0,5.83,,,6.0,7.08,4.0,7.8,6.5,2.0
605916,605916,447387,,,8.5,6.67,,,8.2,7.5,5.75,9.0,5.75,2.0
605917,605917,447388,,,3.75,3.75,,,3.2,6.5,4.25,5.0,3.25,2.0
605918,605918,447389,,,6.0,5.67,,,5.8,6.0,5.75,7.0,5.25,2.0
605919,605919,447390,,,3.5,4.25,,,3.8,7.25,3.75,6.2,5.5,2.0
605920,605920,447391,,,5.25,6.17,,,5.0,6.25,6.0,7.0,7.25,2.0
605921,605921,447392,,,4.75,5.5,,,4.6,6.25,5.0,8.0,6.75,2.0
605922,605922,447393,,,4.75,5.5,,,7.6,6.5,4.5,8.2,7.25,2.0
605923,605923,447394,,,4.5,4.83,,,6.4,7.0,5.25,8.2,4.75,2.0
605924,605924,447395,,,5.75,5.5,,,3.4,6.25,5.0,7.4,5.75,2.0
605925,605925,447396,,,9.5,8.42,,,7.6,6.25,9.25,8.8,6.5,2.0
605926,605926,447397,,,6.5,6.0,,,4.8,6.25,5.25,8.4,6.25,2.0
605927,605927,447398,,,2.75,3.75,,,3.6,6.0,4.5,6.2,4.0,2.0
605928,605928,447399,,,8.5,7.08,,,7.8,7.5,4.0,8.0,8.75,2.0
605930,605930,447401,,,5.25,5.75,,,4.2,7.25,6.25,7.0,5.75,2.0
605931,605931,447402,,,8.5,7.42,,,7.6,7.0,5.25,9.2,8.5,2.0
605932,605932,447403,,,7.0,6.67,,,6.0,7.0,5.75,8.6,7.25,2.0
605933,605933,447404,,,6.25,6.17,,,7.2,5.25,6.25,6.8,6.0,2.0
605934,605934,447405,,,9.0,8.08,,,,6.5,9.75,10.0,5.5,2.0
605935,605935,447406,,,5.25,6.58,,,6.8,6.0,6.0,8.8,8.5,2.0
605936,605936,447407,,,8.0,7.08,,,6.6,7.0,5.5,8.0,7.75,2.0
605937,605937,447408,,,8.5,8.17,,,7.4,7.25,9.0,9.4,7.0,2.0
605938,605938,447409,,,6.0,6.17,,,4.2,6.5,5.5,7.8,7.0,2.0
605939,605939,447410,,,6.5,5.92,,,5.4,7.0,5.25,7.2,6.0,2.0
605940,605940,447411,,,2.75,4.67,,,7.8,4.5,3.25,8.8,8.0,2.0
605941,605941,447412,,,4.5,6.08,,,7.8,5.5,5.5,8.8,8.25,2.0
605942,605942,447413,,,5.75,6.67,,,8.4,6.0,6.75,8.4,7.5,2.0
605943,605943,447414,,,9.5,8.67,,,8.4,6.75,8.25,8.6,8.25,2.0
605944,605944,447415,,,5.75,6.17,,,3.8,7.0,6.0,6.2,6.75,2.0
605945,605945,447416,,,8.5,7.25,,,4.8,6.5,6.25,8.4,7.0,2.0
605946,605946,447417,,,6.5,5.17,,,3.4,6.75,3.25,7.0,5.75,2.0
605947,605947,447418,,,7.25,6.92,,,6.4,7.25,6.25,8.0,7.25,2.0
605948,605948,447419,,,8.0,5.58,,,7.2,6.75,3.5,9.4,5.25,2.0
605949,605949,447420,,,8.0,7.33,,,6.6,6.75,6.75,7.4,7.25,2.0
605950,605950,447421,,,5.0,6.42,,,8.4,8.0,6.0,8.2,8.25,2.0
605951,605951,447422,,,5.0,6.08,,,8.8,7.0,5.5,8.8,7.75,2.0
605952,605952,447423,,,6.5,6.42,,,7.4,5.25,4.75,6.8,8.0,2.0
605953,605953,447424,,,4.25,4.67,,,4.4,5.5,3.75,5.0,6.0,2.0
605954,605954,447425,,,7.25,7.33,,,8.8,7.0,7.0,7.6,7.75,2.0
605955,605955,447426,,,6.5,5.33,,,4.0,6.75,4.75,7.8,4.75,2.0
605960,605960,447431,,,6.0,5.67,,,6.0,6.0,4.0,8.8,7.0,2.0
605967,605967,447438,,,5.25,5.08,,,3.0,7.0,4.0,5.2,6.0,2.0
606023,606023,447494,,,6.0,6.17,,,,7.25,5.25,6.6,7.25,2.0
606024,606024,447495,,,6.75,6.67,,,,6.5,6.75,6.8,6.5,2.0
606025,606025,447496,,,4.25,4.83,,,,5.75,5.25,5.8,5.0,2.0
606038,606038,447509,,,5.5,5.83,,,,6.5,5.75,8.0,6.25,2.0
606039,606039,447510,,,3.75,3.08,,,,5.5,2.0,5.2,3.5,2.0
606040,606040,447511,,,3.5,3.75,,,,7.0,4.0,4.4,3.75,2.0
