No,Code,Diali,GDCD,Hoahoc,KHTN,KHXH,LichSu,Ngoaingu,Nguvan,Sinhhoc,Toan,Vatli,city
539854,2000317,8.0,7.75,,,6.92,5.0,4.4,5.75,,6.2,,2.0
539855,2000318,,,6.0,5.92,,,8.6,6.75,4.25,8.8,7.5,2.0
539856,2000319,7.25,7.75,,,5.75,2.25,6.8,5.5,,7.4,,2.0
539857,2000320,8.0,8.5,,,8.0,7.5,6.6,6.75,,6.6,,2.0
539858,2000321,,,7.5,6.83,,,6.0,6.75,8.0,8.2,5.0,2.0
539859,2000322,,,8.0,7.17,,,8.6,7.5,4.75,8.4,8.75,2.0
539860,2000323,,,7.5,6.58,,,5.8,6.25,5.5,8.6,6.75,2.0
539861,2000324,,,4.25,4.92,,,4.8,6.5,4.25,7.0,6.25,2.0
539862,2000325,6.75,7.0,,,6.25,5.0,3.2,5.5,,6.8,,2.0
539863,2000326,,,7.75,7.0,,,4.8,6.25,5.25,8.6,8.0,2.0
539864,2000327,,,8.5,7.17,,,4.8,6.5,5.0,8.6,8.0,2.0
539865,2000328,,,5.0,6.08,,,6.4,6.5,6.25,8.6,7.0,2.0
539866,2000329,7.75,6.25,,,5.83,3.5,3.2,5.75,,5.4,,2.0
539867,2000330,,,8.5,6.5,,,6.2,5.0,3.5,7.2,7.5,2.0
539868,2000331,,,7.25,7.0,,,6.0,7.0,6.0,8.6,7.75,2.0
539869,2000332,,,7.5,7.42,,,6.6,7.0,7.0,7.6,7.75,2.0
539870,2000333,,,6.75,5.33,,,8.2,7.25,3.0,7.6,6.25,2.0
539871,2000334,,,7.0,6.33,,,6.0,7.75,6.5,7.4,5.5,2.0
539872,2000335,6.0,8.75,,,6.92,6.0,4.8,7.25,,8.2,,2.0
539873,2000336,,,5.75,4.67,,,5.6,3.75,2.5,6.6,5.75,2.0
539874,2000337,,,4.25,4.67,,,7.4,4.5,4.25,8.0,5.5,2.0
539875,2000338,,,8.25,7.42,,,5.6,5.5,5.75,9.2,8.25,2.0
539876,2000339,,,4.5,5.08,,,4.8,6.5,3.75,8.4,7.0,2.0
539877,2000340,,,6.25,6.5,,,9.0,8.0,6.0,9.4,7.25,2.0
539878,2000341,,,4.0,5.17,,,5.2,7.25,4.75,8.2,6.75,2.0
539879,2000342,,,5.75,6.17,,,6.8,7.5,4.75,8.4,8.0,2.0
539880,2000343,,,3.75,5.25,,,4.4,7.5,4.75,7.6,7.25,2.0
539881,2000344,,,7.0,5.75,,,6.6,5.25,3.75,8.0,6.5,2.0
539882,2000345,,,6.5,6.75,,,7.2,7.75,7.25,7.8,6.5,2.0
539883,2000346,,,7.5,6.42,,,7.6,7.25,4.5,8.8,7.25,2.0
539884,2000347,,,7.0,6.75,,,7.4,5.75,5.5,7.8,7.75,2.0
539885,2000348,6.0,7.75,,,6.08,4.5,6.8,6.5,,6.0,,2.0
539886,2000349,,,7.25,6.5,,,7.0,7.0,5.25,8.6,7.0,2.0
539887,2000350,8.25,8.5,,,7.83,6.75,4.8,5.75,,7.8,,2.0
539888,2000351,,,7.5,7.08,,,6.2,6.5,7.5,8.6,6.25,2.0
539889,2000352,6.25,7.5,,,5.92,4.0,7.8,7.75,,8.2,,2.0
539890,2000353,,,4.75,4.83,,,5.6,7.0,5.25,7.4,4.5,2.0
539891,2000354,,,8.0,7.0,,,6.4,7.5,6.0,6.4,7.0,2.0
539892,2000355,8.25,8.25,,,8.08,7.75,8.8,7.75,,8.4,,2.0
539893,2000356,6.5,8.25,,,7.42,7.5,6.8,7.25,,8.2,,2.0
539894,2000357,,,8.0,5.92,,,8.2,6.0,4.0,7.8,5.75,2.0
539895,2000358,,,3.75,5.08,,,8.2,6.5,3.75,8.8,7.75,2.0
539896,2000359,6.75,7.25,,,5.75,3.25,4.6,5.75,,4.6,,2.0
539897,2000360,,,4.0,4.75,,,6.2,5.75,4.75,7.2,5.5,2.0
539898,2000361,,,7.0,7.0,,,7.4,5.75,6.25,8.6,7.75,2.0
539899,2000362,,,7.25,7.17,,,7.0,6.5,6.5,8.8,7.75,2.0
539900,2000363,,,6.0,5.75,,,5.6,6.5,6.75,7.8,4.5,2.0
539901,2000364,,,8.25,6.58,,,6.2,6.25,5.75,8.2,5.75,2.0
539902,2000365,8.0,9.0,,,8.33,8.0,5.4,8.0,,5.4,,2.0
539903,2000366,8.5,8.5,,,7.67,6.0,4.0,6.5,,6.8,,2.0
539904,2000367,,,5.25,6.17,,,6.8,6.5,4.75,8.0,8.5,2.0
539905,2000368,,,6.25,6.67,,,6.0,5.75,6.5,8.2,7.25,2.0
539906,2000369,,,7.25,5.92,,,7.2,6.25,6.5,6.8,4.0,2.0
539907,2000370,,,7.75,6.75,,,6.4,8.0,5.0,7.8,7.5,2.0
539908,2000371,,,6.0,6.0,,,7.4,6.5,5.25,8.2,6.75,2.0
539909,2000372,7.25,8.5,,,6.58,4.0,7.8,7.75,,8.2,,2.0
539910,2000373,,,2.75,3.75,,,6.4,6.0,4.0,6.8,4.5,2.0
539911,2000374,,,6.25,6.92,,,9.4,7.0,6.5,9.6,8.0,2.0
539912,2000375,,,6.25,5.25,,,7.0,6.5,4.75,7.4,4.75,2.0
539913,2000376,,,8.25,7.25,,,6.6,6.5,6.0,9.0,7.5,2.0
539914,2000377,7.0,6.0,,,5.92,4.75,4.6,4.0,,5.8,,2.0
539915,2000378,7.25,8.0,,,6.92,5.5,5.8,6.25,,6.2,,2.0
539916,2000379,4.25,7.0,,,4.92,3.5,4.4,3.75,,6.4,,2.0
539917,2000380,,,5.75,6.0,,,7.2,6.25,6.25,7.6,6.0,2.0
539918,2000381,,,6.25,5.83,,,4.6,5.75,5.75,7.4,5.5,2.0
539919,2000382,5.75,7.25,,,5.58,3.75,6.2,5.75,,5.6,,2.0
539920,2000383,,,7.0,6.08,,,8.0,7.0,4.25,8.4,7.0,2.0
539921,2000384,,,6.5,6.83,,,7.8,8.0,6.5,8.0,7.5,2.0
539922,2000385,,,7.5,6.92,,,7.6,6.5,6.0,7.8,7.25,2.0
539923,2000386,,,7.0,6.17,,,6.4,7.0,6.0,7.8,5.5,2.0
539924,2000387,,,6.5,6.0,,,7.8,8.0,7.5,8.6,4.0,2.0
539925,2000388,,,9.25,7.75,,,6.4,7.5,6.75,7.8,7.25,2.0
539926,2000389,,,4.75,5.75,,,5.2,4.25,6.0,7.0,6.5,2.0
539927,2000390,,,7.5,6.83,,,5.8,6.5,6.75,7.8,6.25,2.0
539928,2000391,,,7.5,6.67,,,5.4,5.75,6.75,9.2,5.75,2.0
539929,2000392,,,6.75,6.5,,,6.0,7.25,5.75,8.2,7.0,2.0
539930,2000393,,,8.25,6.33,,,6.4,5.75,4.25,8.8,6.5,2.0
539931,2000394,,,6.25,6.25,,,6.8,5.75,5.75,7.2,6.75,2.0
539932,2000395,,,7.25,6.75,,,6.0,6.25,5.75,7.4,7.25,2.0
539933,2000396,,,4.75,5.58,,,7.4,6.0,4.0,9.0,8.0,2.0
539934,2000397,,,8.25,7.17,,,7.4,6.25,5.5,8.4,7.75,2.0
539935,2000398,,,8.0,6.17,,,4.6,7.0,7.5,7.0,3.0,2.0
539936,2000399,,,4.25,6.25,,,6.6,5.75,6.75,7.8,7.75,2.0
539937,2000400,,,6.25,6.17,,,9.0,6.5,6.5,7.8,5.75,2.0
539938,2000401,5.5,7.25,,,6.33,6.25,8.4,6.25,,6.4,,2.0
539939,2000402,6.5,8.0,,,6.33,4.5,5.8,5.5,,7.2,,2.0
539940,2000403,4.75,7.25,,,5.42,4.25,3.0,5.5,,6.2,,2.0
539941,2000404,6.25,7.0,,,6.08,5.0,3.8,2.0,,4.2,,2.0
539942,2000405,7.25,7.75,,,7.0,6.0,6.4,7.25,,7.8,,2.0
539943,2000406,6.0,8.5,,,6.58,5.25,8.0,6.0,,6.0,,2.0
539944,2000407,8.25,9.5,,,8.42,7.5,7.2,8.5,,8.8,,2.0
539945,2000408,,,7.5,6.0,,,7.8,7.0,5.25,7.8,5.25,2.0
539946,2000409,7.75,9.0,,,7.58,6.0,6.6,7.5,,6.0,,2.0
539947,2000410,,,8.0,7.42,,,7.4,7.75,6.25,9.2,8.0,2.0
539948,2000411,8.5,10.0,,,8.92,8.25,9.2,7.0,,8.0,,2.0
539949,2000412,7.75,9.0,,,7.33,5.25,5.0,6.0,,6.6,,2.0
539950,2000413,6.75,8.0,,,6.33,4.25,6.8,8.25,,7.6,,2.0
539951,2000414,5.75,8.75,,,6.92,6.25,5.6,7.75,,7.6,,2.0
539952,2000415,,,8.25,7.75,,,7.0,6.75,7.25,9.0,7.75,2.0
539953,2000416,,,8.5,7.0,,,4.6,6.5,7.0,9.2,5.5,2.0
539954,2000417,,,6.0,5.67,,,8.0,7.0,5.75,8.0,5.25,2.0
539955,2000418,,,6.75,6.67,,,5.0,6.75,5.25,8.0,8.0,2.0
539956,2000419,,,6.75,6.17,,,7.6,6.75,6.25,8.2,5.5,2.0
539957,2000420,,,6.75,6.5,,,8.2,6.25,5.75,7.8,7.0,2.0
539958,2000421,6.75,7.25,,,6.17,4.5,6.6,7.75,,7.8,,2.0
539959,2000422,6.75,8.5,,,7.17,6.25,8.2,8.0,,8.8,,2.0
539960,2000423,,,7.5,7.17,,,5.8,7.5,6.25,8.8,7.75,2.0
539961,2000424,6.75,9.25,,,7.67,7.0,7.0,8.0,,7.8,,2.0
539962,2000425,6.25,8.0,,,6.58,5.5,7.4,8.0,,7.0,,2.0
539963,2000426,,,5.75,5.75,,,5.0,5.75,5.5,7.2,6.0,2.0
539964,2000427,7.0,8.0,,,7.08,6.25,7.8,7.5,,8.4,,2.0
539965,2000428,,,6.75,6.5,,,8.0,7.75,7.0,8.8,5.75,2.0
539966,2000429,,,6.25,7.08,,,6.4,6.0,7.25,7.6,7.75,2.0
539967,2000430,,,7.0,6.58,,,6.0,6.5,6.25,8.8,6.5,2.0
539968,2000431,,,5.5,5.42,,,8.0,8.0,4.25,8.0,6.5,2.0
539969,2000432,7.5,8.75,,,7.42,6.0,8.0,7.0,,8.0,,2.0
539970,2000433,7.25,8.75,,,6.67,4.0,6.2,7.0,,8.2,,2.0
539971,2000434,7.5,9.25,,,7.75,6.5,6.2,7.5,,7.6,,2.0
539972,2000435,,,4.0,5.0,,,7.8,6.75,4.25,7.8,6.75,2.0
539973,2000436,8.75,8.75,,,8.17,7.0,8.0,7.25,,9.4,,2.0
539974,2000437,5.5,6.0,,,5.0,3.5,3.2,6.5,,7.6,,2.0
539975,2000438,5.25,7.75,,,6.17,5.5,7.4,7.0,,7.4,,2.0
539976,2000439,,,5.25,5.5,,,8.4,6.0,4.0,8.2,7.25,2.0
539977,2000440,,,8.25,7.17,,,7.6,6.25,5.0,8.4,8.25,2.0
539978,2000441,,,7.25,6.25,,,7.4,6.5,4.75,8.0,6.75,2.0
539979,2000442,,,4.5,4.58,,,8.2,5.5,3.5,6.2,5.75,2.0
539980,2000443,,,8.0,7.17,,,4.6,6.25,5.5,8.4,8.0,2.0
539981,2000444,,,8.5,7.17,,,6.0,3.5,5.5,8.2,7.5,2.0
539982,2000445,,,6.0,5.17,,,5.8,5.0,5.75,6.6,3.75,2.0
539983,2000446,,,8.5,7.75,,,5.4,5.5,6.75,8.6,8.0,2.0
539984,2000447,,,7.25,6.58,,,7.8,5.5,5.5,7.0,7.0,2.0
539985,2000448,,,7.0,7.08,,,7.0,6.75,6.0,8.8,8.25,2.0
539986,2000449,,,6.0,5.33,,,4.6,4.75,6.5,6.2,3.5,2.0
539987,2000450,,,6.25,5.83,,,6.0,7.25,4.75,9.4,6.5,2.0
539988,2000451,,,7.5,6.5,,,5.8,6.5,6.0,7.8,6.0,2.0
539989,2000452,7.75,8.75,,,6.92,4.25,5.6,6.75,,7.4,,2.0
539990,2000453,,,4.25,4.67,,,3.8,6.25,3.75,6.6,6.0,2.0
539991,2000454,6.5,9.0,,,7.42,6.75,7.0,7.25,,6.4,,2.0
539992,2000455,,,6.25,6.33,,,6.8,5.25,6.0,7.2,6.75,2.0
539993,2000456,,,6.0,6.0,,,8.2,5.5,5.0,8.0,7.0,2.0
539994,2000457,7.75,8.5,,,7.08,5.0,7.8,8.0,,7.2,,2.0
539995,2000458,6.5,8.25,,,6.92,6.0,5.8,6.75,,7.2,,2.0
539996,2000459,,,7.25,6.0,,,5.0,6.75,5.75,7.6,5.0,2.0
539997,2000460,,,4.75,6.17,,,6.0,7.25,6.0,7.4,7.75,2.0
539998,2000461,,,8.25,7.25,,,7.0,6.5,8.25,8.8,5.25,2.0
539999,2000462,,,6.75,6.5,,,3.8,6.75,5.5,7.4,7.25,2.0
540000,2000463,7.0,9.0,,,7.0,5.0,5.6,6.25,,6.2,,2.0
540001,2000464,,,4.75,5.17,,,3.8,7.25,3.75,8.2,7.0,2.0
540002,2000465,,,8.5,6.83,,,4.6,6.75,6.75,9.0,5.25,2.0
540003,2000466,,,7.75,7.75,,,5.8,6.75,7.75,8.0,7.75,2.0
540004,2000467,,,6.5,5.17,,,7.2,8.0,3.25,7.6,5.75,2.0
540005,2000468,,,7.25,6.08,,,6.6,6.75,4.75,8.2,6.25,2.0
540006,2000469,,,8.0,6.5,,,7.4,6.75,4.75,8.4,6.75,2.0
540007,2000470,7.25,8.0,,,6.75,5.0,6.0,5.0,,7.2,,2.0
540008,2000471,,,6.25,6.08,,,6.2,7.75,4.5,7.6,7.5,2.0
540009,2000472,8.5,8.75,,,8.0,6.75,7.8,7.75,,7.8,,2.0
540010,2000473,6.75,8.5,,,6.67,4.75,8.8,8.0,,7.2,,2.0
540011,2000474,7.25,8.5,,,7.83,7.75,9.0,7.75,,8.2,,2.0
540012,2000475,8.0,8.5,,,7.67,6.5,8.8,8.0,,8.8,,2.0
540013,2000476,,,6.75,6.75,,,8.4,6.25,7.0,8.8,6.5,2.0
540014,2000477,,,7.75,6.92,,,6.4,6.75,7.5,8.0,5.5,2.0
540015,2000478,,,7.5,6.92,,,6.2,6.75,5.75,8.6,7.5,2.0
540016,2000479,,,7.0,6.17,,,8.0,7.25,4.25,7.6,7.25,2.0
540017,2000480,,,6.5,5.75,,,6.6,6.5,4.75,8.4,6.0,2.0
540018,2000481,,,7.75,7.58,,,7.4,6.75,7.0,8.6,8.0,2.0
540019,2000482,7.75,8.75,,,7.92,7.25,7.0,8.25,,8.6,,2.0
540020,2000483,,,8.75,7.42,,,6.6,7.75,8.25,8.6,5.25,2.0
540021,2000484,,,8.25,6.42,,,7.8,7.75,4.5,8.0,6.5,2.0
540022,2000485,,,6.5,6.33,,,7.4,7.0,6.25,7.0,6.25,2.0
540023,2000486,,,5.5,5.75,,,8.8,7.5,4.75,8.6,7.0,2.0
540024,2000487,,,7.0,7.17,,,5.4,7.0,7.75,8.2,6.75,2.0
540025,2000488,6.75,8.75,,,6.83,5.0,7.8,8.75,,9.0,,2.0
540026,2000489,7.0,8.0,,,6.75,5.25,4.2,7.0,,7.2,,2.0
540027,2000490,6.0,7.75,,,5.75,3.5,4.8,7.75,,6.0,,2.0
540028,2000491,,,7.25,6.58,,,5.6,7.25,7.0,8.2,5.5,2.0
540029,2000492,,,6.0,5.42,,,8.0,8.25,4.25,8.0,6.0,2.0
540030,2000493,,,6.75,7.42,,,6.2,8.25,6.75,9.2,8.75,2.0
540031,2000494,,,6.25,6.58,,,6.6,7.5,5.0,7.8,8.5,2.0
540032,2000495,,,8.25,7.42,,,8.8,7.5,6.5,8.0,7.5,2.0
540033,2000496,,,7.0,6.67,,,6.6,6.25,4.5,8.4,8.5,2.0
540034,2000497,,,3.0,4.17,,,3.6,6.75,4.5,6.2,5.0,2.0
540035,2000498,7.5,8.5,,,7.42,6.25,7.6,6.75,,6.2,,2.0
540036,2000499,6.25,9.0,,,6.92,5.5,5.6,6.5,,5.4,,2.0
540037,2000500,,,5.0,6.25,,,3.0,6.0,5.75,8.0,8.0,2.0
540038,2000501,,,4.0,5.08,,,6.6,5.5,4.5,7.6,6.75,2.0
540039,2000502,,,8.25,6.0,,,4.6,6.25,4.75,7.4,5.0,2.0
540040,2000503,,,4.5,4.83,,,8.2,5.25,4.75,8.2,5.25,2.0
540041,2000504,,,3.75,5.0,,,8.8,6.0,4.5,8.4,6.75,2.0
540042,2000505,,,6.5,5.67,,,7.6,5.0,3.75,6.8,6.75,2.0
540043,2000506,,,5.75,5.75,,,7.4,6.5,4.25,8.0,7.25,2.0
540044,2000507,5.75,9.25,,,6.67,5.0,7.8,7.0,,6.8,,2.0
540045,2000508,,,7.0,6.25,,,6.6,7.25,5.5,7.6,6.25,2.0
540046,2000509,,,7.0,6.42,,,5.4,6.75,5.5,8.4,6.75,2.0
540047,2000510,6.75,7.75,,,6.58,5.25,6.8,8.5,,6.8,,2.0
540048,2000511,8.0,8.0,,,7.25,5.75,6.6,6.75,,8.2,,2.0
540049,2000512,,,4.75,5.08,,,3.4,8.0,5.25,7.0,5.25,2.0
540050,2000513,,,6.25,6.75,,,5.8,7.0,6.0,7.0,8.0,2.0
540051,2000514,5.75,8.5,,,5.33,1.75,6.8,6.25,,7.6,,2.0
540052,2000515,,,8.0,6.75,,,7.2,5.5,5.0,9.0,7.25,2.0
540053,2000516,,,8.0,6.67,,,6.2,7.25,4.25,8.6,7.75,2.0
540054,2000517,8.5,9.25,,,8.75,8.5,6.6,8.25,,8.2,,2.0
540055,2000518,,,7.75,6.58,,,5.6,7.5,5.5,7.8,6.5,2.0
540056,2000519,8.0,8.75,,,8.08,7.5,6.0,7.5,,7.8,,2.0
540057,2000520,8.0,7.75,,,7.17,5.75,7.2,7.5,,7.0,,2.0
540058,2000522,,,5.75,6.42,,,8.4,6.5,5.5,7.6,8.0,2.0
540059,2000523,6.25,8.5,,,6.58,5.0,8.2,7.75,,7.4,,2.0
540060,2000524,5.25,5.5,,,4.83,3.75,3.6,3.75,,4.8,,2.0
540061,2000525,,,6.5,6.5,,,5.2,5.75,6.0,7.2,7.0,2.0
540062,2000526,,,4.0,4.83,,,4.4,4.0,5.25,4.8,5.25,2.0
540063,2000527,,,8.5,7.42,,,4.4,6.25,6.5,9.0,7.25,2.0
540064,2000528,,,7.0,6.58,,,6.0,6.25,6.25,6.8,6.5,2.0
540065,2000529,,,4.25,5.42,,,6.8,6.75,4.25,7.0,7.75,2.0
540066,2000530,,,8.25,7.08,,,5.2,6.5,7.0,8.2,6.0,2.0
540067,2000531,,,7.25,6.25,,,5.4,7.5,4.75,8.0,6.75,2.0
540068,2000532,,,7.75,6.58,,,6.2,6.0,4.5,9.6,7.5,2.0
540069,2000533,,,4.5,5.33,,,6.8,6.75,4.0,8.0,7.5,2.0
540070,2000534,5.75,7.0,,,5.17,2.75,3.6,6.75,,7.2,,2.0
540071,2000535,,,5.25,6.17,,,4.6,6.0,6.0,7.4,7.25,2.0
540072,2000536,,,6.25,5.58,,,5.8,7.0,5.0,6.6,5.5,2.0
540073,2000537,,,5.5,5.92,,,5.0,6.75,6.75,6.6,5.5,2.0
540074,2000538,7.0,6.0,,,6.17,5.5,7.6,8.0,,8.2,,2.0
540075,2000539,6.0,8.0,,,7.25,7.75,8.4,6.75,,7.4,,2.0
540076,2000540,6.5,8.75,,,7.75,8.0,6.4,8.5,,7.0,,2.0
540077,2000541,7.5,9.0,,,8.0,7.5,8.0,8.25,,8.4,,2.0
540078,2000542,,,4.5,5.33,,,4.8,6.75,5.75,6.8,5.75,2.0
540079,2000543,,,7.5,7.0,,,8.0,5.5,6.0,7.8,7.5,2.0
540080,2000544,6.5,9.0,,,7.08,5.75,3.8,5.25,,6.2,,2.0
540081,2000545,,,6.75,6.75,,,8.4,5.5,5.75,8.2,7.75,2.0
540082,2000546,,,8.25,6.67,,,5.4,6.25,5.0,8.2,6.75,2.0
540083,2000547,,,6.75,6.75,,,8.2,6.25,5.25,7.2,8.25,2.0
540084,2000548,,,8.5,6.58,,,3.4,4.75,7.5,8.8,3.75,2.0
540085,2000549,,,5.75,6.0,,,6.2,7.0,6.0,7.0,6.25,2.0
540086,2000550,,,5.75,5.25,,,5.6,7.25,4.25,7.2,5.75,2.0
540087,2000551,,,7.75,6.92,,,7.2,7.75,6.25,8.2,6.75,2.0
540088,2000552,,,5.25,5.33,,,4.0,6.75,4.5,6.2,6.25,2.0
540089,2000553,,,7.5,7.25,,,8.8,6.5,7.5,8.0,6.75,2.0
540090,2000554,,,3.5,5.58,,,5.2,6.5,4.5,8.4,8.75,2.0
540091,2000555,,,7.75,5.75,,,7.4,7.25,3.75,8.4,5.75,2.0
540092,2000556,,,5.25,5.5,,,8.0,7.25,5.5,6.0,5.75,2.0
540093,2000557,,,8.5,7.08,,,7.2,6.0,4.25,9.0,8.5,2.0
540094,2000558,,,4.75,5.25,,,6.6,6.75,5.0,6.4,6.0,2.0
540095,2000559,,,6.5,6.92,,,6.4,8.25,7.0,8.0,7.25,2.0
540096,2000560,7.25,8.25,,,7.67,7.5,6.2,6.75,,6.4,,2.0
540097,2000561,,,5.25,5.58,,,7.4,7.75,4.5,7.8,7.0,2.0
540098,2000562,,,8.25,6.92,,,7.0,6.5,4.25,8.4,8.25,2.0
540099,2000563,,,7.25,6.25,,,7.0,7.0,4.5,7.8,7.0,2.0
540100,2000564,5.25,7.5,,,5.17,2.75,5.4,5.75,,8.0,,2.0
540101,2000565,,,8.25,8.0,,,8.8,7.25,7.25,8.4,8.5,2.0
540102,2000566,,,6.0,6.92,,,5.6,7.25,7.25,8.0,7.5,2.0
540103,2000567,6.5,9.0,,,7.25,6.25,8.4,8.0,,8.6,,2.0
540104,2000568,,,5.75,5.0,,,6.0,8.25,4.75,7.4,4.5,2.0
540105,2000569,,,8.5,7.33,,,7.8,4.5,6.0,8.2,7.5,2.0
540106,2000570,,,7.0,6.83,,,6.0,6.75,6.75,9.0,6.75,2.0
540107,2000571,6.25,7.25,,,5.5,3.0,4.4,4.0,,5.6,,2.0
540108,2000572,,,8.75,6.83,,,6.8,6.0,4.0,8.4,7.75,2.0
540109,2000573,,,5.75,4.83,,,6.2,6.5,3.25,7.0,5.5,2.0
540110,2000574,,,7.5,6.33,,,5.2,7.0,5.25,9.0,6.25,2.0
540111,2000575,,,5.25,5.42,,,6.4,6.75,5.25,7.0,5.75,2.0
540112,2000576,,,5.0,5.25,,,7.4,7.75,6.0,8.2,4.75,2.0
540113,2000577,,,8.5,6.42,,,8.2,7.75,5.5,7.4,5.25,2.0
540114,2000578,,,7.0,5.92,,,6.2,7.5,4.0,8.2,6.75,2.0
540115,2000579,,,8.25,6.5,,,6.6,7.0,4.0,8.8,7.25,2.0
540116,2000580,6.5,9.0,,,7.08,5.75,7.2,5.75,,6.8,,2.0
540117,2000581,8.0,9.25,,,8.0,6.75,9.0,7.75,,7.8,,2.0
540118,2000582,6.25,8.5,,,6.75,5.5,6.0,8.5,,7.6,,2.0
540119,2000583,6.25,7.0,,,6.0,4.75,5.8,7.5,,8.0,,2.0
540120,2000584,,,7.5,7.17,,,8.4,8.0,6.25,9.0,7.75,2.0
540121,2000585,,,6.25,6.25,,,7.6,5.91,4.75,7.6,7.75,2.0
540122,2000586,7.75,6.5,,,6.5,5.25,6.6,7.75,,7.6,,2.0
540123,2000587,,,5.5,6.25,,,8.2,8.25,6.0,8.6,7.25,2.0
540124,2000588,8.0,9.0,,,7.92,6.75,7.8,7.75,,7.8,,2.0
540125,2000589,,,4.75,5.33,,,7.2,8.25,4.25,8.6,7.0,2.0
540126,2000590,7.75,8.25,,,7.17,5.5,7.8,6.5,,7.2,,2.0
540127,2000591,,,5.25,5.5,,,4.6,6.75,4.25,7.0,7.0,2.0
540128,2000592,,,4.75,5.25,,,8.2,5.5,5.25,7.6,5.75,2.0
540129,2000593,,,6.5,6.0,,,4.6,7.75,5.0,7.2,6.5,2.0
540130,2000594,7.5,9.0,,,7.25,5.25,5.8,7.0,,7.0,,2.0
540131,2000595,,,6.75,5.5,,,5.0,5.75,4.5,7.4,5.25,2.0
540132,2000596,8.75,9.25,,,8.08,6.25,7.2,7.75,,7.8,,2.0
540133,2000597,,,6.75,6.42,,,9.0,7.75,6.75,8.0,5.75,2.0
540134,2000598,5.75,8.0,,,6.0,4.25,3.8,7.5,,6.2,,2.0
540135,2000599,,,8.75,6.83,,,5.6,7.0,4.25,8.4,7.5,2.0
540136,2000600,,,5.5,5.25,,,8.0,7.75,3.75,8.6,6.5,2.0
540137,2000601,,,3.25,4.75,,,7.4,7.25,4.0,7.6,7.0,2.0
540138,2000602,,,8.25,7.67,,,9.4,6.5,6.5,8.8,8.25,2.0
540139,2000603,,,6.25,6.08,,,9.0,7.0,4.75,7.4,7.25,2.0
540140,2000604,,,7.0,6.25,,,6.4,6.25,4.5,7.6,7.25,2.0
540141,2000605,,,7.0,6.75,,,6.8,5.25,6.5,6.2,6.75,2.0
540142,2000606,,,3.25,4.83,,,8.2,6.5,3.75,8.6,7.5,2.0
540143,2000607,,,8.0,7.25,,,7.8,7.5,6.0,8.8,7.75,2.0
540144,2000608,7.0,8.0,,,7.0,6.0,6.2,6.75,,7.2,,2.0
540145,2000609,,,4.0,4.67,,,7.6,6.75,3.5,8.4,6.5,2.0
540146,2000610,,,8.25,7.5,,,6.4,5.25,7.25,8.8,7.0,2.0
540147,2000611,,,5.0,5.42,,,5.8,5.0,5.25,5.8,6.0,2.0
540148,2000612,5.0,8.25,,,5.92,4.5,5.6,6.75,,6.8,,2.0
540149,2000613,,,3.5,4.83,,,7.4,8.25,4.0,8.4,7.0,2.0
540150,2000614,,,7.5,7.25,,,6.0,8.25,7.75,7.6,6.5,2.0
540151,2000615,7.5,8.0,,,7.75,7.75,6.8,8.0,,8.0,,2.0
540152,2000616,,,7.5,6.08,,,7.2,7.5,6.0,6.6,4.75,2.0
540153,2000617,,,9.0,7.58,,,7.2,8.0,6.0,7.8,7.75,2.0
540154,2000618,5.5,8.75,,,6.33,4.75,6.6,8.0,,8.0,,2.0
540155,2000619,,,8.25,6.42,,,8.0,7.0,5.25,8.8,5.75,2.0
540156,2000620,,,6.25,5.75,,,7.6,7.0,5.5,8.8,5.5,2.0
540157,2000621,,,7.5,6.25,,,5.4,6.75,6.25,8.2,5.0,2.0
540158,2000622,6.25,7.25,,,6.25,5.25,6.4,7.0,,7.4,,2.0
540159,2000623,7.25,8.75,,,6.5,3.5,1.8,6.0,,6.0,,2.0
540160,2000624,,,7.75,7.08,,,6.4,7.25,6.0,8.2,7.5,2.0
540161,2000625,,,7.0,5.75,,,5.6,7.25,5.5,7.2,4.75,2.0
540162,2000626,7.0,9.0,,,6.67,4.0,5.4,7.25,,5.6,,2.0
540163,2000627,,,7.0,7.0,,,8.2,8.0,6.25,8.2,7.75,2.0
540164,2000628,,,7.5,5.75,,,7.2,7.75,4.25,8.4,5.5,2.0
540165,2000629,7.0,9.75,,,8.08,7.5,7.0,7.5,,8.6,,2.0
540166,2000630,7.25,7.75,,,6.33,4.0,4.6,8.25,,8.0,,2.0
540167,2000631,7.75,8.75,,,7.92,7.25,9.8,6.5,,7.4,,2.0
540168,2000632,7.0,8.0,,,6.58,4.75,6.8,7.5,,6.6,,2.0
540169,2000633,,,8.25,6.67,,,7.6,8.0,4.5,9.0,7.25,2.0
540170,2000634,,,6.0,5.58,,,7.8,6.0,6.0,5.4,4.75,2.0
540171,2000635,7.5,8.0,,,6.92,5.25,6.4,6.25,,7.6,,2.0
540172,2000636,7.0,7.75,,,6.67,5.25,2.8,7.25,,5.4,,2.0
540173,2000637,6.25,8.5,,,6.83,5.75,6.4,7.5,,7.8,,2.0
540174,2000638,6.5,8.5,,,7.33,7.0,7.2,7.25,,8.4,,2.0
540175,2000639,,,7.0,6.33,,,5.6,6.75,7.5,7.2,4.5,2.0
540176,2000640,7.5,8.5,,,7.33,6.0,9.0,7.5,,7.8,,2.0
