No,Code,Diali,GDCD,Hoahoc,KHTN,KHXH,LichSu,Ngoaingu,Nguvan,Sinhhoc,Toan,Vatli,city
273189,1000328,7.75,7.0,,,6.83,5.75,6.0,8.0,,8.4,,1.0
273190,1000329,6.0,8.0,,,6.5,5.5,7.2,7.25,,5.4,,1.0
273191,1000330,6.75,7.5,,,5.92,3.5,8.6,8.5,,8.8,,1.0
273192,1000331,7.25,8.75,,,7.42,6.25,7.8,7.5,,7.0,,1.0
273193,1000332,8.5,9.25,,,8.92,9.0,5.8,7.75,,8.2,,1.0
273194,1000333,5.75,7.0,,,5.5,3.75,7.2,7.75,,8.6,,1.0
273195,1000334,7.5,9.5,,,7.33,5.0,9.0,8.75,,9.2,,1.0
273196,1000335,5.5,6.75,,,5.58,4.5,2.0,4.75,,7.8,,1.0
273197,1000336,5.75,7.5,,,5.67,3.75,6.6,8.75,,8.2,,1.0
273198,1000337,7.75,7.0,,,6.25,4.0,3.0,6.75,,4.4,,1.0
273199,1000338,6.75,8.25,,,7.17,6.5,8.2,7.5,,7.8,,1.0
273200,1000339,6.75,8.0,,,6.92,6.0,6.8,7.25,,8.6,,1.0
273201,1000340,6.75,8.0,,,7.17,6.75,4.6,6.0,,7.8,,1.0
273202,1000341,7.0,8.75,,,6.83,4.75,8.2,7.25,,8.4,,1.0
273203,1000342,6.75,7.25,,,6.17,4.5,6.0,7.0,,4.6,,1.0
273204,1000343,7.5,8.5,,,7.5,6.5,5.4,3.75,,5.0,,1.0
273205,1000344,6.0,7.5,,,6.08,4.75,8.0,8.0,,7.6,,1.0
273206,1000345,6.5,6.5,,,5.83,4.5,6.6,5.5,,6.0,,1.0
273207,1000346,,,,,,1.5,,4.5,,2.4,,1.0
273208,1000347,6.75,8.5,,,6.92,5.5,6.6,7.0,,9.0,,1.0
273209,1000348,,,,,,5.75,,5.25,,2.6,,1.0
273210,1000349,,,3.5,3.75,,,8.2,6.75,4.0,7.0,3.75,1.0
273211,1000350,,,,,,,5.4,6.5,,6.2,,1.0
273212,1000351,7.25,8.25,,,6.83,5.0,9.0,7.75,,8.8,,1.0
273213,1000352,,,,,,4.25,,2.75,,1.2,,1.0
273214,1000353,,,,,,6.0,,5.75,,6.2,,1.0
273215,1000354,8.25,8.25,,,7.17,5.0,6.4,7.5,,8.0,,1.0
273216,1000355,7.75,8.25,,,7.83,7.5,6.6,7.5,,7.8,,1.0
273217,1000356,,,,,,9.75,,8.0,,8.6,,1.0
273218,1000357,,,,,,5.0,,5.0,,2.6,,1.0
273219,1000358,7.75,9.0,,,7.33,5.25,8.2,7.0,,6.0,,1.0
273220,1000359,,,,,,4.25,,5.75,,3.6,,1.0
273221,1000360,,,,,,4.0,,6.5,,5.2,,1.0
273222,1000361,7.75,7.75,,,7.0,5.5,6.6,8.0,,8.2,,1.0
273223,1000362,8.5,9.75,,,9.0,8.75,6.4,8.0,,7.0,,1.0
273224,1000364,,,,,,,8.0,7.75,,7.8,,1.0
273225,1000365,7.25,8.75,,,7.42,6.25,8.8,8.0,,8.6,,1.0
273226,1000366,5.0,8.0,,,6.42,6.25,6.0,8.0,,7.2,,1.0
273227,1000367,8.25,7.25,,,6.92,5.25,6.2,8.0,,7.0,,1.0
273228,1000368,7.5,7.0,,,6.5,5.0,7.8,8.5,,8.4,,1.0
273229,1000369,6.5,9.0,,,7.08,5.75,5.4,7.0,,6.8,,1.0
273230,1000370,6.75,8.25,,,6.83,5.5,7.8,8.5,,8.4,,1.0
273231,1000371,5.0,8.0,,,6.0,5.0,6.0,7.5,,3.8,,1.0
273232,1000372,7.75,8.0,,,7.92,8.0,6.0,6.75,,7.4,,1.0
273233,1000373,7.0,7.75,,,6.08,3.5,7.0,8.0,,7.0,,1.0
273234,1000374,8.5,8.75,,,7.5,5.25,7.4,8.0,,7.4,,1.0
273235,1000375,7.25,8.0,,,7.08,6.0,9.8,7.5,,7.8,,1.0
273236,1000376,8.25,8.0,,,7.5,6.25,8.2,8.25,,8.0,,1.0
273237,1000377,7.5,8.5,,,7.0,5.0,7.8,7.5,,7.8,,1.0
273238,1000378,7.0,7.25,,,7.33,7.75,7.4,7.5,,7.8,,1.0
273239,1000379,7.75,8.25,,,7.33,6.0,7.4,7.75,,7.8,,1.0
273240,1000380,8.25,8.5,,,8.5,8.75,7.4,7.5,,7.0,,1.0
273241,1000381,6.0,9.25,,,7.08,6.0,6.6,8.0,,8.6,,1.0
273242,1000382,7.0,8.25,,,7.08,6.0,7.8,6.5,,7.6,,1.0
273243,1000383,7.75,7.5,,,7.92,8.5,6.2,7.75,,7.0,,1.0
273244,1000384,6.75,,,,,4.75,,3.25,,2.4,,1.0
273245,1000385,6.0,,,,,4.25,,5.5,,5.6,,1.0
273246,1000386,,,,,,4.75,,6.25,,3.6,,1.0
273247,1000387,,,,,,,2.0,,,3.2,3.25,1.0
273248,1000388,,,,,,4.75,,4.25,,3.8,,1.0
273249,1000389,7.0,,,,,4.75,,5.75,,4.4,,1.0
273250,1000390,,,,,,,5.4,,,4.4,3.5,1.0
273251,1000391,,,,,,8.75,,6.0,,8.0,,1.0
273252,1000392,,,,,,,9.4,7.75,,7.8,,1.0
273253,1000393,,,,,,7.0,,6.5,,4.0,,1.0
273254,1000394,,,,,,7.5,,6.0,,7.2,,1.0
273255,1000395,,,,,,7.5,,6.75,,8.4,,1.0
273256,1000396,,,,,,9.75,,7.75,,7.6,,1.0
273257,1000397,,,,,,5.75,,5.5,,2.8,,1.0
273258,1000398,5.25,,,,,3.0,,2.75,,2.0,,1.0
273259,1000399,,,,,,6.75,,4.5,,3.6,,1.0
273260,1000400,,,,,,,7.2,8.0,,8.6,,1.0
273261,1000401,,,,,,4.0,,7.0,,5.4,,1.0
273262,1000402,,,,,,,6.6,8.25,,5.6,,1.0
273263,1000403,,,,,,7.75,,4.0,,6.8,,1.0
273264,1000404,,,,,,,7.6,,,9.2,8.75,1.0
273265,1000405,,,,,,7.25,,6.75,,6.4,,1.0
273266,1000406,,,,,,,3.6,7.5,,6.8,,1.0
273267,1000407,,,,,,9.0,,8.5,,8.6,,1.0
273268,1000410,,,,,,8.5,,8.5,,7.8,,1.0
273269,1000411,,,,,,,4.4,,,4.2,3.0,1.0
273270,1000412,,,,,,9.0,,6.5,,8.4,,1.0
273271,1000413,,,,,,9.25,,7.25,,9.0,,1.0
273272,1000414,7.75,,,,,5.25,,4.5,,2.6,,1.0
273273,1000415,6.75,,,,,3.75,,5.5,,5.8,,1.0
273274,1000416,,,,,,4.25,,5.5,,3.2,,1.0
273275,1000417,,,,,,6.5,,6.75,,6.8,,1.0
273276,1000418,,,,,,3.75,,6.5,,5.2,,1.0
273277,1000419,6.0,,,,,3.0,,6.75,,4.6,,1.0
273278,1000420,6.5,,,,,3.75,,4.5,,4.0,,1.0
273279,1000421,,,,,,4.75,,6.0,,2.8,,1.0
273280,1000422,5.5,,,,,3.25,,5.25,,2.8,,1.0
273281,1000423,,,,,,,5.4,,,5.0,5.25,1.0
273282,1000424,,,,,,9.5,,8.75,,8.8,,1.0
273283,1000425,,,,,,10.0,,8.0,,7.8,,1.0
273284,1000426,,,,,,8.0,,6.75,,6.6,,1.0
273285,1000427,6.25,,,,,3.75,,6.5,,3.2,,1.0
273286,1000428,,,,,,,2.6,,,2.0,2.25,1.0
273287,1000429,,,,,,4.75,,4.75,,3.4,,1.0
273288,1000430,,,,,,5.5,,6.75,,6.8,,1.0
273289,1000431,,,,,,6.25,,7.0,,8.0,,1.0
273290,1000432,,,,,,7.0,,5.0,,8.0,,1.0
273291,1000433,6.0,,,,,4.0,,4.0,,3.2,,1.0
273292,1000434,,,,,,8.0,,6.5,,5.2,,1.0
273293,1000435,,,,,,8.0,,7.75,,7.8,,1.0
273294,1000436,,,,,,5.25,,3.25,,3.0,,1.0
273295,1000437,,,,,,3.0,,4.5,,3.0,,1.0
273296,1000438,,,,,,,8.2,7.5,,7.8,,1.0
273297,1000439,,,,,,,3.6,,,4.2,3.0,1.0
273298,1000440,,,,,,7.5,,7.0,,4.2,,1.0
273299,1000441,,,,,,8.0,,7.75,,7.8,,1.0
273300,1000442,,,,,,5.5,,3.5,,1.2,,1.0
273301,1000443,6.25,,,,,4.0,,4.75,,4.4,,1.0
273302,1000444,,,,,,8.5,,7.75,,8.6,,1.0
273303,1000445,,,,,,,8.4,6.0,,8.0,,1.0
273304,1000446,,,,,,3.5,,6.75,,3.0,,1.0
273305,1000447,8.5,,,,,8.75,,7.0,,7.4,,1.0
273306,1000448,,,,,,4.25,,3.5,,2.8,,1.0
273307,1000449,5.0,,,,,3.75,,5.25,,5.8,,1.0
273308,1000450,,,,,,,8.4,,,8.4,6.25,1.0
273309,1000451,,,,,,5.75,,5.0,,3.4,,1.0
273310,1000452,,,,,,4.25,,6.0,,7.4,,1.0
273311,1000453,5.5,,,,,2.75,,6.0,,3.2,,1.0
273312,1000454,,,,,,8.5,,7.25,,7.8,,1.0
273313,1000455,6.75,,,,,5.0,,6.0,,3.0,,1.0
273314,1000456,,,,,,5.25,,2.75,,2.6,,1.0
273315,1000457,,,,,,3.0,,2.5,,2.8,,1.0
273316,1000458,,,,,,8.0,,7.0,,5.0,,1.0
273317,1000459,,,,,,,6.2,,,8.8,8.25,1.0
273318,1000460,,,,,,8.0,,6.75,,4.8,,1.0
273319,1000461,,,,,,7.0,,6.5,,4.4,,1.0
273320,1000462,,,,,,6.0,,3.75,,5.0,,1.0
273321,1000463,7.75,8.0,,,7.25,6.0,8.6,8.0,,5.6,,1.0
273322,1000464,,,,,,4.75,,6.0,,4.0,,1.0
273323,1000465,,,,,,5.5,,4.25,,1.8,,1.0
273324,1000466,6.5,,,,,5.0,,6.5,,5.0,,1.0
273325,1000468,,,,,,5.5,,6.0,,5.2,,1.0
273326,1000469,,,,,,8.75,,7.0,,8.4,,1.0
273327,1000470,5.75,,,,,3.75,,3.5,,3.6,,1.0
273328,1000471,,,,,,3.5,,6.25,,3.6,,1.0
273329,1000472,,,,,,,8.2,,,8.8,6.5,1.0
273330,1000473,,,,,,9.5,,7.0,,7.0,,1.0
273331,1000474,5.5,,,,,4.5,,4.0,,1.8,,1.0
273332,1000475,,,,,,,8.0,8.5,,9.0,,1.0
273333,1000476,,,,,,6.25,,6.25,,3.0,,1.0
273334,1000477,,,,,,4.75,,4.0,,4.4,,1.0
273335,1000478,,,,,,4.5,,7.0,,2.4,,1.0
273336,1000479,,,,,,9.25,,8.0,,7.0,,1.0
273337,1000480,6.0,,,,,4.0,,4.5,,2.4,,1.0
273338,1000481,,,,,,9.0,,5.75,,7.0,,1.0
273339,1000482,,,,,,6.25,,6.25,,3.6,,1.0
273340,1000483,,,,,,3.75,,0.0,,4.2,,1.0
273341,1000484,,,,,,9.0,,7.0,,7.4,,1.0
273342,1000485,6.75,,,,,5.25,,6.5,,5.2,,1.0
273343,1000486,,,,,,4.5,,2.5,,5.2,,1.0
273344,1000487,,,,,,8.25,,7.75,,6.8,,1.0
273345,1000488,,,,,,3.25,,5.0,,2.4,,1.0
273346,1000489,4.75,,,,,2.5,,6.25,,4.4,,1.0
273347,1000490,,,,,,7.0,,6.0,,4.6,,1.0
273348,1000491,,,,,,8.0,,6.0,,7.0,,1.0
273349,1000492,,,,,,6.0,,6.25,,6.0,,1.0
273350,1000493,,,,,,3.5,,3.0,,2.8,,1.0
273351,1000494,,,,,,4.25,,6.25,,2.6,,1.0
273352,1000495,,,,,,,1.8,,,2.2,1.75,1.0
273353,1000496,,,,,,6.75,,6.0,,3.8,,1.0
273354,1000497,6.5,,,,,4.0,,5.0,,4.8,,1.0
273355,1000498,6.5,,,,,7.75,,5.75,,8.4,,1.0
273356,1000499,,,,,,,2.4,,,3.0,3.0,1.0
273357,1000500,5.5,,,,,3.75,,5.0,,3.6,,1.0
273358,1000501,,,,,,4.25,,3.25,,4.2,,1.0
273359,1000502,,,,,,4.75,,5.25,,8.2,,1.0
273360,1000503,6.0,,,,,6.0,,3.25,,3.2,,1.0
273361,1000504,,,,,,2.25,,4.0,,3.6,,1.0
273362,1000505,,,,,,,3.0,,,2.6,1.5,1.0
273363,1000506,,,,,,8.75,,7.0,,8.0,,1.0
273364,1000507,7.0,,,,,6.75,,6.25,,4.6,,1.0
273365,1000508,,,,,,4.0,,6.5,,5.4,,1.0
273366,1000509,,,,,,7.0,,7.0,,6.2,,1.0
273367,1000510,,,,,,9.25,,8.0,,7.6,,1.0
273368,1000511,,,,,,,3.2,7.0,,4.8,,1.0
273369,1000512,,,,,,5.5,,6.5,,5.6,,1.0
273370,1000513,,,,,,3.25,,6.0,,3.0,,1.0
273371,1000514,,,,,,9.25,,7.5,,7.6,,1.0
273372,1000515,,,,,,8.25,,6.25,,6.8,,1.0
273373,1000516,5.75,,,,,4.5,,4.75,,3.8,,1.0
273374,1000517,5.75,,,,,5.5,,4.5,,4.0,,1.0
273375,1000518,,,,,,8.0,,6.75,,8.0,,1.0
273376,1000519,,,,,,9.25,,7.5,,7.6,,1.0
273377,1000520,,,,,,2.75,,5.75,,5.8,,1.0
273378,1000521,,,,,,8.0,,7.5,,8.0,,1.0
273379,1000522,4.0,,,,,3.5,,5.75,,2.4,,1.0
273380,1000523,,,,,,9.5,,8.0,,3.2,,1.0
273381,1000524,0.0,,,,,3.0,,1.25,,3.2,,1.0
273382,1000525,6.0,,,,,4.0,,6.25,,4.8,,1.0
273383,1000526,,,,,,5.5,,5.0,,2.8,,1.0
273384,1000527,,,,,,9.75,,8.5,,9.0,,1.0
273385,1000528,6.25,,,,,3.5,,6.25,,2.2,,1.0
273386,1000530,,,,,,4.25,,5.5,,3.2,,1.0
273387,1000531,,,,,,4.25,,6.5,,6.6,,1.0
273388,1000532,,,,,,9.0,,7.25,,6.6,,1.0
273389,1000533,6.75,,,,,5.25,,4.5,,4.0,,1.0
273390,1000534,,,,,,,4.6,6.75,,3.8,,1.0
273391,1000535,,,,,,,2.6,,,2.8,2.0,1.0
273392,1000537,,,,,,4.25,,6.0,,2.0,,1.0
273393,1000538,,,,,,,6.8,9.0,,9.0,,1.0
273394,1000539,,,,,,,9.0,8.75,,9.2,,1.0
273395,1000540,6.5,,,,,4.25,3.0,7.0,,4.8,,1.0
273396,1000541,,,,,,,2.0,,,4.4,2.5,1.0
273397,1000542,,,,,,,3.2,,,3.4,3.0,1.0
273398,1000543,,,,,,3.75,,2.25,,4.6,,1.0
273399,1000544,,,,,,9.0,,8.0,,6.2,,1.0
273400,1000545,,,,,,5.0,,5.75,,3.4,,1.0
273401,1000546,,,,,,4.0,,6.0,,3.2,,1.0
273402,1000547,,,,,,9.0,,5.25,,7.6,,1.0
273403,1000548,,,,,,6.0,,5.25,,6.4,,1.0
273404,1000549,,,,,,6.75,,7.0,,4.2,,1.0
273405,1000550,,,,,,6.0,,3.5,,3.2,,1.0
273406,1000551,,,,,,4.0,,5.5,,2.4,,1.0
273407,1000552,,,8.5,,,,5.6,,,9.0,6.75,1.0
273408,1000553,,,,,,5.75,,4.0,,3.0,,1.0
273409,1000554,8.0,9.5,,,8.75,8.75,9.0,8.75,,8.4,,1.0
273410,1000555,7.0,9.0,,,7.42,6.25,8.4,7.25,,7.4,,1.0
273411,1000556,9.25,9.25,,,9.08,8.75,8.0,8.0,,8.2,,1.0
273412,1000557,8.25,9.25,,,8.67,8.5,9.0,8.25,,9.2,,1.0
273413,1000558,8.25,9.0,,,7.92,6.5,8.6,7.75,,7.4,,1.0
273414,1000559,8.75,8.75,,,8.67,8.5,9.0,7.75,,9.0,,1.0
273415,1000560,7.5,9.0,,,7.75,6.75,9.2,7.5,,8.6,,1.0
273416,1000561,7.0,8.5,,,7.08,5.75,6.6,8.25,,8.4,,1.0
273417,1000562,6.75,8.5,,,7.25,6.5,5.4,6.5,,6.2,,1.0
273418,1000563,7.25,8.5,,,7.0,5.25,7.4,7.75,,8.4,,1.0
273419,1000564,8.25,9.75,,,7.83,5.5,8.2,8.0,,7.4,,1.0
273420,1000565,7.5,8.5,,,7.5,6.5,9.6,7.25,,8.6,,1.0
273421,1000566,6.25,8.75,,,6.83,5.5,4.8,7.0,,8.6,,1.0
273422,1000567,6.25,5.0,,,4.67,2.75,3.8,7.0,,3.2,,1.0
273423,1000568,7.25,8.25,,,6.67,4.5,5.8,6.75,,8.6,,1.0
273424,1000569,7.5,8.0,,,7.08,5.75,7.6,8.75,,8.2,,1.0
273425,1000570,7.0,8.75,,,6.5,3.75,7.4,7.5,,8.2,,1.0
273426,1000571,7.0,7.75,,,6.58,5.0,8.8,8.0,,8.0,,1.0
273427,1000572,7.75,9.5,,,7.5,5.25,6.6,8.5,,8.6,,1.0
273428,1000573,7.25,9.0,,,7.08,5.0,7.2,8.25,,8.2,,1.0
273429,1000574,7.0,9.25,,,7.75,7.0,6.4,6.5,,7.0,,1.0
273430,1000575,7.5,8.75,,,7.33,5.75,9.0,8.5,,8.0,,1.0
273431,1000576,7.75,8.25,,,6.75,4.25,8.4,8.0,,8.0,,1.0
273432,1000577,8.25,,,,,9.25,,6.25,,,,1.0
273433,1000578,,,8.75,,,,,,9.25,8.4,,1.0
273434,1000579,,,8.25,,,,,,,7.4,5.0,1.0
273435,1000580,,,3.25,5.17,,,7.4,6.25,4.75,6.8,7.5,1.0
273436,1000581,,,3.25,4.92,,,6.0,6.0,4.25,8.0,7.25,1.0
273437,1000582,,,9.0,7.33,,,5.2,6.25,4.25,9.0,8.75,1.0
273438,1000583,6.25,6.25,,,5.67,4.5,9.4,7.25,,8.2,,1.0
273439,1000584,,,6.25,6.42,,,6.4,7.0,6.75,8.0,6.25,1.0
273440,1000585,,,8.0,6.25,,,5.6,6.5,3.25,7.4,7.5,1.0
273441,1000586,,,5.75,5.5,,,7.8,8.75,4.75,8.4,6.0,1.0
273442,1000587,,,7.5,6.25,,,6.4,7.0,5.75,8.0,5.5,1.0
273443,1000588,,,5.5,6.17,,,8.4,7.75,5.0,8.6,8.0,1.0
273444,1000589,,,6.0,6.42,,,8.0,6.75,5.5,9.0,7.75,1.0
273445,1000590,,,4.75,4.5,,,7.8,7.25,4.75,8.2,4.0,1.0
273446,1000591,,,4.5,5.92,,,8.0,6.5,5.0,9.0,8.25,1.0
273447,1000592,,,7.25,7.08,,,6.6,7.0,5.25,9.4,8.75,1.0
273448,1000593,,,8.0,6.92,,,8.0,6.75,7.5,7.8,5.25,1.0
273449,1000594,,,3.75,5.58,,,7.2,7.25,6.0,8.2,7.0,1.0
273450,1000595,,,7.0,6.92,,,7.6,6.25,5.75,7.8,8.0,1.0
273451,1000596,,,2.75,5.5,,,8.6,5.5,4.75,8.4,9.0,1.0
273452,1000597,,,7.0,7.42,,,9.0,7.0,6.75,9.2,8.5,1.0
273453,1000598,,,8.25,7.83,,,,6.0,7.75,8.8,7.5,1.0
273454,1000599,,,4.0,3.92,,,7.4,5.5,2.0,7.8,5.75,1.0
273455,1000600,,,7.25,6.67,,,5.8,6.25,7.0,8.4,5.75,1.0
273456,1000601,,,8.0,6.75,,,6.8,6.5,7.0,8.2,5.25,1.0
273457,1000602,,,6.0,6.0,,,8.8,6.0,5.25,7.4,6.75,1.0
273458,1000603,,,6.5,6.75,,,8.2,6.5,5.5,8.6,8.25,1.0
273459,1000604,,,8.25,7.0,,,5.4,6.0,5.5,7.2,7.25,1.0
273460,1000605,,,8.25,6.75,,,4.8,5.5,4.75,9.2,7.25,1.0
273461,1000606,,,8.75,8.33,,,8.0,6.5,7.5,9.6,8.75,1.0
273462,1000607,,,2.75,3.92,,,6.2,6.5,4.0,8.2,5.0,1.0
273463,1000608,,,2.5,4.33,,,6.8,6.75,4.75,7.4,5.75,1.0
273464,1000609,,,8.25,6.67,,,4.4,6.0,4.75,8.4,7.0,1.0
273465,1000610,,,4.25,6.0,,,9.4,6.25,5.25,8.6,8.5,1.0
273466,1000611,,,8.75,7.08,,,5.4,7.0,5.25,8.2,7.25,1.0
273467,1000612,,,5.75,6.5,,,8.4,7.0,6.25,9.2,7.5,1.0
273468,1000613,,,5.25,4.92,,,7.2,7.5,3.0,8.2,6.5,1.0
273469,1000614,,,6.75,6.67,,,9.0,6.0,4.75,9.8,8.5,1.0
273470,1000615,,,7.25,7.5,,,7.8,8.5,8.5,8.2,6.75,1.0
273471,1000616,7.75,9.75,,,7.92,6.25,8.0,7.25,,9.0,,1.0
273472,1000617,5.75,8.0,,,6.42,5.5,8.6,8.5,,8.0,,1.0
273473,1000618,,,4.0,4.75,,,3.8,6.25,4.5,7.8,5.75,1.0
273474,1000619,8.0,8.75,,,8.17,7.75,9.2,7.5,,8.2,,1.0
273475,1000620,6.75,7.5,,,6.33,4.75,6.2,7.0,,7.0,,1.0
273476,1000621,,,8.25,6.25,,,5.6,6.75,6.5,8.8,4.0,1.0
273477,1000622,7.75,8.75,,,7.42,5.75,9.0,8.0,,9.0,,1.0
273478,1000623,7.75,8.25,,,7.17,5.5,3.8,7.5,,4.4,,1.0
273479,1000624,9.25,10.0,,,9.33,8.75,9.6,9.0,,9.4,,1.0
273480,1000625,7.75,8.25,,,7.42,6.25,9.4,8.75,,8.2,,1.0
273481,1000626,6.25,7.5,,,6.0,4.25,5.4,8.25,,7.2,,1.0
273482,1000627,7.25,7.75,,,6.75,5.25,8.0,8.5,,8.0,,1.0
273483,1000628,,,5.75,7.08,,,8.4,7.5,6.75,9.2,8.75,1.0
273484,1000629,4.75,6.25,,,5.0,4.0,2.2,6.75,,4.8,,1.0
273485,1000630,7.0,8.5,,,7.58,7.25,5.0,7.5,,8.6,,1.0
273486,1000631,7.0,9.5,,,7.42,5.75,5.0,7.75,,5.4,,1.0
273487,1000632,7.5,9.0,,,7.0,4.5,7.2,8.0,,8.0,,1.0
273488,1000633,6.75,7.5,,,6.17,4.25,7.2,8.0,,7.4,,1.0
273489,1000634,5.75,7.25,,,5.33,3.0,2.8,7.75,,5.2,,1.0
273490,1000635,,,7.0,6.75,,,9.4,7.75,6.75,7.6,6.5,1.0
273491,1000636,8.25,8.0,,,7.33,5.75,6.2,8.5,,3.2,,1.0
273492,1000637,8.25,8.75,,,7.58,5.75,7.2,8.5,,6.8,,1.0
273493,1000638,8.0,10.0,,,8.75,8.25,1.8,7.5,,7.2,,1.0
273494,1000639,,,8.25,7.33,,,5.0,7.25,5.75,8.0,8.0,1.0
273495,1000640,8.0,9.0,,,7.75,6.25,9.2,7.5,,8.6,,1.0
273496,1000641,8.25,9.0,,,8.67,8.75,9.8,8.25,,8.4,,1.0
273497,1000642,5.75,8.25,,,6.08,4.25,8.4,8.5,,8.0,,1.0
273498,1000643,6.0,8.25,,,6.58,5.5,8.2,7.75,,8.6,,1.0
273499,1000644,7.75,9.25,,,7.67,6.0,4.6,6.75,,6.0,,1.0
273500,1000645,5.0,6.25,,,5.58,5.5,3.4,4.25,,5.2,,1.0
273501,1000646,,,5.75,5.08,,,2.4,6.25,4.25,6.6,5.25,1.0
273502,1000647,,,8.5,,,,,,,8.8,7.25,1.0
273503,1000648,,,3.25,4.92,,,7.8,5.75,4.0,8.8,7.5,1.0
273504,1000649,,,4.0,5.92,,,8.4,6.0,4.75,8.6,9.0,1.0
273505,1000650,,,3.5,,,,,,,2.2,3.5,1.0
273506,1000651,7.0,7.25,,,7.0,6.75,7.8,8.0,,8.2,,1.0
273507,1000652,,,8.0,7.17,,,7.2,7.0,5.25,8.8,8.25,1.0
273508,1000653,,,5.75,4.5,,,4.2,6.0,4.25,7.8,3.5,1.0
273509,1000654,8.0,8.5,,,6.92,4.25,6.6,6.0,,8.2,,1.0
273510,1000655,8.75,7.5,,,7.0,4.75,4.8,8.0,,7.0,,1.0
273511,1000656,7.5,7.5,,,6.33,4.0,2.0,6.25,,4.4,,1.0
273512,1000657,,,5.75,5.33,,,4.2,5.75,4.25,7.2,6.0,1.0
273513,1000658,,,7.25,,,,,,,7.6,8.25,1.0
273514,1000659,7.5,8.5,,,6.58,3.75,6.6,7.5,,8.0,,1.0
273515,1000660,,,7.75,6.42,,,5.2,7.25,3.75,8.8,7.75,1.0
273516,1000661,7.5,9.0,,,8.17,8.0,8.2,7.25,,7.0,,1.0
273517,1000662,,,8.25,7.08,,,6.4,7.5,4.5,9.2,8.5,1.0
273518,1000663,,,5.25,6.17,,,8.8,6.75,5.5,8.2,7.75,1.0
273519,1000664,,,8.5,7.5,,,5.4,5.75,5.5,9.4,8.5,1.0
273520,1000665,7.25,9.0,,,7.58,6.5,9.2,6.75,,8.2,,1.0
273521,1000666,6.0,7.75,,,6.33,5.25,7.8,7.5,,6.6,,1.0
273522,1000667,8.0,7.75,,,8.42,9.5,5.4,9.0,,8.2,,1.0
273523,1000668,7.25,9.0,,,7.83,7.25,7.8,8.75,,8.4,,1.0
273524,1000669,7.25,8.75,,,7.08,5.25,6.4,8.25,,8.0,,1.0
273525,1000670,,,6.5,5.5,,,6.0,5.0,3.0,8.2,7.0,1.0
273526,1000671,8.25,8.5,,,8.58,9.0,4.8,8.25,,7.0,,1.0
273527,1000672,,,8.75,7.42,,,6.6,7.75,5.0,8.6,8.5,1.0
273528,1000673,3.75,6.25,,,4.75,4.25,4.4,5.75,,5.8,,1.0
273529,1000674,8.0,9.25,,,8.17,7.25,8.0,8.5,,9.2,,1.0
273530,1000675,5.5,7.0,,,5.25,3.25,1.4,6.0,,4.2,,1.0
273531,1000676,,,5.25,5.67,,,5.8,7.0,4.25,8.8,7.5,1.0
273532,1000677,5.75,5.75,,,5.08,3.75,5.4,7.75,,4.6,,1.0
273533,1000678,5.75,7.5,,,6.17,5.25,6.2,7.75,,8.0,,1.0
273534,1000679,,,9.25,7.75,,,6.6,5.75,5.5,9.2,8.5,1.0
273535,1000680,,,5.75,4.17,,,3.2,5.25,4.5,6.0,2.25,1.0
273536,1000681,,,6.25,6.75,,,8.6,4.25,6.0,8.0,8.0,1.0
273537,1000682,8.0,9.5,,,7.92,6.25,7.2,8.0,,8.6,,1.0
273538,1000683,,,4.5,5.42,,,7.0,7.0,4.0,8.8,7.75,1.0
273539,1000684,5.25,5.75,,,4.17,1.5,3.0,6.5,,6.6,,1.0
273540,1000685,,,8.5,6.5,,,3.2,5.0,3.75,8.2,7.25,1.0
273541,1000686,,,8.25,6.67,,,7.0,5.25,3.75,8.6,8.0,1.0
273542,1000687,,,6.5,6.0,,,4.4,5.75,6.75,8.0,4.75,1.0
273543,1000688,,,7.25,7.5,,,9.4,5.5,7.25,8.0,8.0,1.0
273544,1000689,7.25,9.0,,,7.83,7.25,7.4,7.0,,8.8,,1.0
273545,1000690,7.25,8.25,,,6.42,3.75,9.4,8.25,,8.0,,1.0
273546,1000691,,,4.5,4.83,,,6.8,8.25,3.0,9.0,7.0,1.0
273547,1000692,8.0,8.25,,,7.58,6.5,6.8,7.0,,8.8,,1.0
273548,1000693,,,8.75,7.67,,,8.0,8.0,5.75,9.2,8.5,1.0
273549,1000694,5.75,6.5,,,5.08,3.0,5.4,7.5,,7.0,,1.0
273550,1000696,7.75,8.25,,,7.67,7.0,3.2,6.5,,5.6,,1.0
273551,1000697,,,4.5,5.33,,,7.6,6.25,3.75,8.2,7.75,1.0
273552,1000698,6.75,7.5,,,6.25,4.5,5.2,7.25,,3.4,,1.0
273553,1000699,5.0,8.5,,,6.42,5.75,1.8,7.0,,4.8,,1.0
273554,1000700,8.0,8.0,,,7.58,6.75,9.0,8.25,,7.0,,1.0
273555,1000701,,,7.25,7.42,,,3.0,5.25,6.5,8.6,8.5,1.0
273556,1000702,,,8.0,6.92,,,8.2,6.75,5.25,8.8,7.5,1.0
273557,1000703,,,6.75,6.25,,,8.4,6.5,6.25,7.4,5.75,1.0
273558,1000704,,,2.5,4.42,,,7.8,6.0,3.75,8.4,7.0,1.0
273559,1000705,5.5,7.75,,,5.5,3.25,6.6,7.5,,8.2,,1.0
