,No,Code,Diali,GDCD,Hoahoc,KHTN,KHXH,LichSu,Ngoaingu,Nguvan,Sinhhoc,Toan,Vatli,city
609752,609752,609753,,,6.0,6.17,,,5.0,7.25,6.5,7.2,6.0,2.0
609754,609754,609755,,,7.25,7.25,,,5.2,7.0,6.0,8.6,8.5,2.0
609755,609755,609756,,,7.5,6.17,,,5.0,7.5,5.5,8.8,5.5,2.0
609760,609760,609761,,,5.75,4.92,,,3.6,6.75,5.25,8.0,3.75,2.0
609762,609762,609763,,,5.75,4.5,,,3.0,5.75,3.0,8.0,4.75,2.0
609764,609764,609765,,,4.25,5.67,,,7.8,6.25,4.5,8.6,8.25,2.0
609766,609766,609767,,,5.75,4.25,,,3.4,7.75,3.25,7.4,3.75,2.0
609769,609769,609770,,,6.75,6.25,,,4.2,8.25,6.0,7.4,6.0,2.0
609771,609771,609772,,,7.75,6.92,,,6.8,7.25,6.75,8.0,6.25,2.0
609774,609774,609775,,,5.0,4.42,,,4.2,7.0,5.0,7.8,3.25,2.0
609787,609787,609788,,,6.5,6.08,,,6.0,8.25,4.25,7.4,7.5,2.0
609791,609791,609792,,,6.75,6.08,,,7.2,6.0,3.5,7.8,8.0,2.0
609799,609799,609800,,,5.25,5.5,,,4.2,6.5,5.75,7.8,5.5,2.0
609802,609802,609803,,,6.0,5.42,,,4.0,6.75,5.25,7.4,5.0,2.0
609811,609811,609812,,,7.75,6.33,,,4.4,7.5,5.5,7.0,5.75,2.0
609813,609813,609814,,,7.25,6.33,,,6.8,7.5,5.25,8.2,6.5,2.0
609814,609814,609815,,,5.5,5.25,,,4.6,8.0,4.25,8.0,6.0,2.0
609815,609815,609816,,,6.0,6.67,,,9.0,8.0,6.0,9.2,8.0,2.0
609818,609818,609819,,,8.0,5.92,,,3.8,6.5,3.5,7.4,6.25,2.0
609826,609826,609827,,,8.25,7.0,,,3.2,7.25,5.75,8.6,7.0,2.0
609828,609828,609829,,,5.75,5.08,,,8.2,8.0,5.25,9.0,4.25,2.0
609833,609833,609834,,,6.0,5.92,,,3.4,7.0,6.5,8.0,5.25,2.0
609835,609835,609836,,,7.0,6.42,,,5.4,7.75,7.25,8.6,5.0,2.0
609837,609837,609838,,,8.75,8.17,,,5.0,7.0,9.75,8.6,6.0,2.0
609839,609839,609840,,,7.75,6.5,,,4.2,2.5,4.5,9.0,7.25,2.0
609840,609840,609841,,,6.25,7.0,,,8.8,3.5,6.25,8.4,8.5,2.0
609844,609844,609845,,,8.0,5.75,,,3.2,6.0,6.25,8.8,3.0,2.0
609849,609849,609850,,,2.25,4.0,,,5.2,7.0,2.25,8.4,7.5,2.0
609853,609853,609854,,,4.75,6.25,,,8.8,8.25,5.25,9.4,8.75,2.0
609857,609857,609858,,,6.5,5.58,,,5.8,7.0,6.0,7.2,4.25,2.0
609858,609858,609859,,,6.5,5.58,,,8.2,7.5,5.75,7.6,4.5,2.0
609859,609859,609860,,,6.25,6.58,,,7.8,8.0,6.0,8.0,7.5,2.0
609860,609860,609861,,,6.75,6.17,,,,7.25,6.0,7.0,5.75,2.0
609861,609861,609862,,,5.75,6.33,,,6.0,8.0,6.0,8.0,7.25,2.0
609862,609862,609863,,,6.5,6.0,,,4.2,6.75,5.5,7.4,6.0,2.0
609865,609865,609866,,,7.5,6.42,,,4.2,6.75,8.0,8.4,3.75,2.0
609867,609867,609868,,,6.5,6.08,,,7.0,7.75,5.0,7.8,6.75,2.0
609869,609869,609870,,,6.75,6.83,,,5.2,6.75,6.5,9.4,7.25,2.0
609872,609872,609873,,,8.25,7.33,,,7.6,6.5,6.75,7.8,7.0,2.0
609873,609873,609874,,,7.75,7.58,,,5.8,7.0,7.0,9.4,8.0,2.0
609874,609874,609875,,,6.25,4.33,,,7.6,8.25,3.25,9.0,3.5,2.0
609876,609876,609877,,,3.75,3.67,,,6.0,7.25,4.0,6.6,3.25,2.0
609879,609879,609880,,,6.5,5.92,,,6.0,6.0,4.5,8.0,6.75,2.0
609883,609883,609884,,,5.75,5.08,,,,5.5,3.5,6.8,6.0,2.0
609884,609884,609885,,,7.25,6.5,,,3.0,6.0,7.0,7.4,5.25,2.0
609886,609886,609887,,,5.0,5.08,,,4.4,7.25,5.0,7.0,5.25,2.0
609889,609889,609890,,,6.25,5.58,,,5.6,6.5,3.25,8.4,7.25,2.0
609893,609893,609894,,,7.0,6.58,,,4.6,7.0,5.75,7.6,7.0,2.0
609902,609902,609903,,,5.25,5.5,,,4.0,6.0,5.25,5.8,6.0,2.0
609903,609903,609904,,,6.5,5.33,,,,6.92,5.5,6.0,4.0,2.0
609904,609904,609905,,,5.5,5.17,,,4.2,6.25,4.0,7.8,6.0,2.0
609906,609906,609907,,,7.75,6.17,,,7.0,7.75,5.5,8.2,5.25,2.0
609910,609910,609911,,,5.0,4.92,,,5.2,7.0,5.0,7.8,4.75,2.0
609916,609916,609917,,,7.25,6.5,,,4.4,7.25,4.5,9.2,7.75,2.0
609918,609918,609919,,,8.0,6.92,,,5.0,7.25,5.25,8.0,7.5,2.0
609920,609920,609921,,,4.5,4.42,,,7.4,8.25,5.75,9.4,3.0,2.0
609921,609921,609922,,,6.25,4.83,,,5.6,7.0,4.25,7.4,4.0,2.0
609923,609923,609924,,,4.5,3.92,,,,5.0,3.75,4.6,3.5,2.0
609924,609924,609925,,,7.75,6.5,,,3.6,7.0,4.25,8.4,7.5,2.0
609928,609928,609929,,,5.0,5.83,,,9.2,6.25,4.0,8.2,8.5,2.0
609930,609930,609931,,,7.0,6.33,,,4.4,6.5,4.25,8.4,7.75,2.0
609933,609933,609934,,,7.0,5.58,,,2.8,6.5,3.25,8.2,6.5,2.0
609934,609934,609935,,,8.75,7.92,,,5.0,7.5,8.5,9.0,6.5,2.0
609935,609935,609936,,,3.0,4.0,,,,5.5,3.5,4.4,5.5,2.0
609936,609936,609937,,,5.5,6.08,,,4.4,7.25,5.75,6.2,7.0,2.0
609938,609938,609939,,,7.75,7.17,,,8.2,5.75,8.0,8.6,5.75,2.0
609940,609940,609941,,,5.5,5.67,,,6.6,5.5,4.25,8.8,7.25,2.0
609943,609943,609944,,,7.75,6.92,,,5.8,7.0,6.25,7.8,6.75,2.0
609945,609945,609946,,,6.5,6.33,,,,6.75,6.0,6.8,6.5,2.0
609946,609946,609947,,,4.25,4.5,,,4.2,7.0,4.75,7.6,4.5,2.0
609947,609947,609948,,,9.0,7.83,,,5.4,7.5,7.25,8.6,7.25,2.0
609951,609951,609952,,,6.0,5.5,,,,5.25,4.25,6.2,6.25,2.0
609952,609952,609953,,,6.5,5.83,,,4.8,6.0,4.5,7.4,6.5,2.0
609953,609953,609954,,,5.0,5.92,,,6.6,6.5,5.0,8.4,7.75,2.0
609956,609956,609957,,,6.25,6.67,,,8.4,6.0,5.5,9.0,8.25,2.0
609960,609960,609961,,,8.75,7.33,,,5.6,5.75,8.5,8.8,4.75,2.0
609961,609961,609962,,,4.5,5.58,,,,6.25,5.5,7.6,6.75,2.0
609963,609963,609964,,,6.0,5.67,,,,6.75,5.25,7.0,5.75,2.0
609965,609965,609966,,,7.75,6.58,,,5.6,7.0,7.5,8.4,4.5,2.0
609971,609971,609972,,,7.25,5.42,,,5.2,6.75,3.25,8.2,5.75,2.0
609977,609977,609978,,,6.5,6.08,,,,6.25,5.25,7.6,6.5,2.0
609983,609983,609984,,,8.0,7.42,,,5.4,7.25,7.0,8.0,7.25,2.0
609985,609985,609986,,,4.0,4.5,,,8.4,5.75,3.0,7.6,6.5,2.0
609986,609986,609987,,,4.25,5.75,,,7.2,7.5,5.5,8.2,7.5,2.0
609989,609989,609990,,,5.0,4.92,,,,7.25,4.0,7.2,5.75,2.0
609991,609991,609992,,,7.0,6.75,,,,6.5,6.5,7.6,6.75,2.0
609995,609995,609996,,,8.5,7.58,,,5.4,4.75,6.5,9.0,7.75,2.0
609996,609996,609997,,,6.75,6.0,,,5.6,6.25,6.25,7.2,5.0,2.0
609997,609997,609998,,,9.0,6.92,,,4.2,7.25,7.5,7.2,4.25,2.0
609999,609999,610000,,,7.25,5.83,,,5.0,7.0,6.25,7.8,4.0,2.0
610000,610000,610001,,,5.75,5.58,,,5.6,6.5,5.75,7.2,5.25,2.0
610001,610001,610002,,,6.5,6.33,,,4.2,5.0,5.75,7.8,6.75,2.0
610003,610003,610004,,,4.25,4.67,,,6.2,6.75,4.5,7.8,5.25,2.0
610006,610006,610007,,,7.5,6.83,,,4.6,6.25,5.0,8.8,8.0,2.0
610014,610014,610015,,,8.25,7.33,,,4.6,6.25,6.0,8.8,7.75,2.0
610016,610016,610017,,,6.25,5.92,,,6.4,7.0,5.75,7.4,5.75,2.0
610022,610022,610023,,,5.0,5.58,,,4.0,3.75,4.75,8.2,7.0,2.0
610023,610023,610024,,,9.25,7.17,,,5.8,6.25,8.25,8.6,4.0,2.0
610032,610032,610033,,,5.75,5.17,,,4.4,6.25,3.0,7.2,6.75,2.0
610034,610034,610035,,,5.5,4.25,,,7.2,6.75,3.75,8.2,3.5,2.0
610035,610035,610036,,,4.5,3.67,,,,4.25,3.0,6.8,3.5,2.0
610037,610037,610038,,,8.0,7.42,,,6.2,4.5,6.25,8.8,8.0,2.0
610038,610038,610039,,,5.75,5.5,,,5.4,4.25,6.0,7.0,4.75,2.0
610039,610039,610040,,,8.0,6.33,,,5.4,6.75,3.5,7.2,7.5,2.0
610043,610043,610044,,,6.0,5.33,,,3.4,6.75,6.5,6.6,3.5,2.0
610045,610045,610046,,,8.5,7.58,,,4.6,5.75,6.25,8.6,8.0,2.0
610051,610051,610052,,,6.5,6.5,,,,7.0,5.0,7.6,8.0,2.0
610052,610052,610053,,,7.75,8.0,,,7.6,6.75,7.25,7.8,9.0,2.0
610053,610053,610054,,,5.75,6.08,,,4.2,6.75,5.25,7.8,7.25,2.0
610056,610056,610057,,,8.0,6.5,,,5.8,6.25,4.5,8.6,7.0,2.0
610057,610057,610058,,,4.5,3.67,,,8.2,6.5,3.25,7.8,3.25,2.0
610060,610060,610061,,,6.5,5.67,,,,6.5,4.75,5.4,5.75,2.0
610062,610062,610063,,,6.0,5.83,,,8.4,7.5,5.0,7.8,6.5,2.0
610063,610063,610064,,,8.5,5.67,,,6.6,7.0,3.5,8.2,5.0,2.0
610064,610064,610065,,,5.75,5.58,,,5.2,7.25,5.5,6.6,5.5,2.0
610065,610065,610066,,,7.75,7.08,,,6.4,6.5,7.5,7.8,6.0,2.0
610067,610067,610068,,,5.25,5.58,,,,6.5,5.75,6.6,5.75,2.0
610070,610070,610071,,,6.0,6.25,,,7.4,6.25,5.5,7.8,7.25,2.0
610075,610075,610076,,,4.0,4.25,,,6.2,7.0,4.5,8.2,4.25,2.0
610076,610076,610077,,,6.5,6.0,,,4.2,7.0,6.25,8.6,5.25,2.0
610078,610078,610079,,,5.5,5.17,,,,5.75,4.5,5.8,5.5,2.0
610081,610081,610082,,,6.0,4.92,,,,6.75,2.75,5.8,6.0,2.0
610082,610082,610083,,,7.25,6.5,,,5.0,5.5,5.5,8.2,6.75,2.0
610083,610083,610084,,,8.25,5.83,,,4.0,6.5,6.25,7.8,3.0,2.0
610089,610089,610090,,,7.25,4.25,,,4.6,6.25,3.0,7.6,2.5,2.0
610090,610090,610091,,,7.75,5.92,,,3.6,7.0,4.5,8.2,5.5,2.0
610094,610094,610095,,,9.25,8.0,,,8.8,7.25,9.25,8.8,5.5,2.0
610096,610096,610097,,,9.25,8.17,,,7.6,7.5,8.75,9.0,6.5,2.0
610101,610101,610102,,,5.0,5.75,,,6.2,6.0,4.75,7.8,7.5,2.0
610102,610102,610103,,,8.75,8.08,,,8.8,6.5,7.5,9.0,8.0,2.0
610103,610103,610104,,,6.25,5.92,,,3.2,7.0,6.5,8.0,5.0,2.0
610104,610104,610105,,,4.25,5.58,,,4.0,7.25,5.25,8.2,7.25,2.0
610107,610107,610108,,,5.75,6.0,,,6.4,7.0,6.0,7.4,6.25,2.0
610112,610112,610113,,,5.5,5.33,,,8.6,6.75,5.25,8.4,5.25,2.0
610113,610113,610114,,,6.5,5.58,,,4.0,6.0,6.25,8.8,4.0,2.0
610117,610117,610118,,,3.5,3.58,,,,6.0,4.0,6.0,3.25,2.0
610121,610121,610122,,,9.0,7.75,,,6.6,6.5,6.25,9.2,8.0,2.0
610122,610122,610123,,,7.25,4.83,,,6.0,7.0,2.5,8.0,4.75,2.0
610123,610123,610124,,,7.0,6.58,,,3.6,7.25,4.5,8.2,8.25,2.0
610128,610128,610129,,,3.75,3.42,,,4.8,5.25,3.75,7.0,2.75,2.0
610129,610129,610130,,,7.75,5.75,,,7.2,6.0,4.5,8.2,5.0,2.0
610135,610135,610136,,,6.5,5.25,,,5.6,7.5,3.75,7.2,5.5,2.0
610136,610136,610137,,,6.25,4.42,,,7.8,6.75,4.0,7.6,3.0,2.0
610137,610137,610138,,,7.5,6.33,,,4.8,8.0,4.5,8.2,7.0,2.0
610141,610141,610142,,,5.5,5.0,,,5.6,5.75,4.0,7.8,5.5,2.0
610142,610142,610143,,,6.5,6.42,,,5.2,7.5,5.75,8.6,7.0,2.0
610143,610143,610144,,,6.0,6.17,,,5.0,5.75,5.0,7.6,7.5,2.0
610145,610145,610146,,,8.5,6.92,,,4.4,6.75,4.25,9.0,8.0,2.0
610146,610146,610147,,,8.0,6.75,,,5.0,7.25,7.75,8.4,4.5,2.0
610148,610148,610149,,,7.25,6.17,,,5.0,6.75,7.25,8.8,4.0,2.0
610150,610150,610151,,,5.25,4.83,,,7.0,7.5,4.75,8.4,4.5,2.0
610151,610151,610152,,,8.25,6.75,,,4.8,6.0,4.75,8.2,7.25,2.0
610164,610164,610165,,,6.75,6.58,,,8.4,8.25,6.0,9.4,7.0,2.0
610172,610172,610173,,,4.75,3.58,,,6.2,5.75,2.75,7.0,3.25,2.0
610174,610174,610175,,,7.5,6.75,,,5.4,6.75,5.0,8.4,7.75,2.0
610175,610175,610176,,,7.25,6.33,,,4.6,5.5,4.0,8.4,7.75,2.0
610176,610176,610177,,,6.0,6.08,,,5.8,7.0,5.5,8.6,6.75,2.0
610177,610177,610178,,,6.75,6.08,,,,7.5,4.75,7.2,6.75,2.0
610179,610179,610180,,,7.0,6.08,,,,6.0,5.0,4.6,6.25,2.0
610180,610180,610181,,,7.5,6.58,,,4.8,6.25,6.75,8.0,5.5,2.0
610181,610181,610182,,,4.75,5.42,,,7.8,4.75,4.0,8.6,7.5,2.0
610182,610182,610183,,,8.25,6.92,,,3.8,5.5,4.0,9.8,8.5,2.0
610183,610183,610184,,,8.0,7.17,,,5.6,6.0,8.75,9.2,4.75,2.0
610184,610184,610185,,,8.0,6.83,,,5.0,7.0,7.0,8.0,5.5,2.0
610186,610186,610187,,,5.0,4.83,,,,6.0,3.25,6.8,6.25,2.0
610188,610188,610189,,,8.25,6.5,,,5.2,7.0,6.0,8.0,5.25,2.0
610190,610190,610191,,,6.25,6.25,,,4.0,7.0,5.0,7.8,7.5,2.0
610192,610192,610193,,,7.75,6.67,,,4.6,7.0,4.25,8.2,8.0,2.0
610193,610193,610194,,,7.5,6.17,,,5.2,6.5,7.0,7.8,4.0,2.0
610195,610195,610196,,,6.75,5.75,,,8.6,7.5,5.5,9.0,5.0,2.0
610199,610199,610200,,,3.75,3.67,,,,6.0,2.75,3.8,4.5,2.0
610200,610200,610201,,,5.5,5.83,,,7.2,4.5,4.75,8.8,7.25,2.0
610201,610201,610202,,,6.25,6.0,,,,6.0,6.5,5.8,5.25,2.0
610203,610203,610204,,,4.75,4.0,,,,6.25,3.5,6.2,3.75,2.0
610206,610206,610207,,,7.5,6.5,,,5.8,7.0,6.0,7.8,6.0,2.0
610207,610207,610208,,,8.5,6.75,,,4.8,6.25,7.0,9.0,4.75,2.0
610213,610213,610214,,,4.25,3.75,,,,5.0,2.75,4.0,4.25,2.0
610216,610216,610217,,,7.25,6.08,,,5.4,7.25,7.25,8.4,3.75,2.0
610219,610219,610220,,,7.5,5.75,,,7.4,6.25,6.25,8.4,3.5,2.0
610220,610220,610221,,,9.0,8.08,,,6.8,6.75,6.75,8.4,8.5,2.0
610222,610222,610223,,,8.5,6.92,,,5.6,6.5,5.5,8.6,6.75,2.0
610223,610223,610224,,,5.0,5.08,,,5.6,7.25,4.25,8.0,6.0,2.0
610225,610225,610226,,,7.25,7.25,,,8.6,7.5,6.75,8.6,7.75,2.0
610226,610226,610227,,,7.0,6.67,,,5.4,7.25,8.0,8.6,5.0,2.0
610229,610229,610230,,,5.5,5.25,,,6.2,6.0,5.0,7.6,5.25,2.0
610230,610230,610231,,,5.0,4.33,,,5.0,6.75,4.5,7.6,3.5,2.0
610233,610233,610234,,,7.75,6.42,,,,7.0,5.5,8.2,6.0,2.0
610234,610234,610235,,,4.5,5.92,,,9.4,6.25,4.75,8.6,8.5,2.0
610235,610235,610236,,,5.5,4.83,,,,5.75,3.75,6.6,5.25,2.0
610237,610237,610238,,,4.5,4.17,,,,4.5,4.5,5.0,3.5,2.0
610240,610240,610241,,,7.75,5.92,,,4.0,6.5,3.25,8.0,6.75,2.0
610246,610246,610247,,,7.25,6.67,,,6.8,6.75,7.5,8.2,5.25,2.0
610248,610248,610249,,,6.75,7.0,,,8.2,7.0,6.0,9.2,8.25,2.0
610249,610249,610250,,,8.25,8.0,,,6.8,8.25,6.75,8.8,9.0,2.0
610251,610251,610252,,,5.25,5.67,,,,7.0,5.5,6.6,6.25,2.0
610253,610253,610254,,,4.5,4.75,,,8.8,8.25,2.0,9.2,7.75,2.0
610255,610255,610256,,,3.75,2.83,,,7.8,6.75,2.25,8.2,2.5,2.0
610258,610258,610259,,,7.75,7.83,,,9.4,5.0,7.25,9.0,8.5,2.0
610260,610260,610261,,,6.5,6.33,,,,6.5,6.0,6.4,6.5,2.0
610267,610267,610268,,,4.5,5.42,,,6.2,6.75,5.5,7.4,6.25,2.0
610269,610269,610270,,,8.25,7.08,,,,6.0,5.75,6.8,7.25,2.0
610270,610270,610271,,,7.5,6.75,,,4.8,7.0,5.75,8.4,7.0,2.0
610271,610271,610272,,,8.0,7.0,,,7.2,7.5,7.0,7.2,6.0,2.0
610273,610273,610274,,,7.25,6.92,,,8.4,7.25,5.75,8.6,7.75,2.0
610279,610279,610280,,,8.5,7.17,,,6.2,6.0,4.5,9.0,8.5,2.0
610281,610281,610282,,,4.5,4.67,,,8.8,8.0,5.25,8.0,4.25,2.0
610283,610283,610284,,,4.75,3.75,,,,6.0,4.0,5.2,2.5,2.0
610285,610285,610286,,,9.0,7.17,,,5.4,7.5,6.75,8.6,5.75,2.0
610293,610293,610294,,,5.5,6.0,,,,7.5,6.0,8.2,6.5,2.0
610296,610296,610297,,,5.75,5.17,,,,7.0,4.75,7.0,5.0,2.0
610298,610298,610299,,,5.75,5.17,,,,6.5,5.0,5.6,4.75,2.0
610303,610303,610304,,,7.0,6.33,,,8.8,7.5,5.5,8.4,6.5,2.0
610304,610304,610305,,,4.0,4.75,,,,6.25,3.5,5.8,6.75,2.0
610305,610305,610306,,,5.25,4.58,,,7.4,6.5,4.0,8.2,4.5,2.0
610306,610306,610307,,,3.5,2.83,,,,5.5,1.75,5.6,3.25,2.0
610308,610308,610309,,,4.75,5.83,,,3.0,7.25,5.0,8.0,7.75,2.0
610309,610309,610310,,,6.75,5.92,,,5.0,6.25,2.5,7.8,8.5,2.0
610311,610311,610312,,,6.25,5.5,,,5.2,6.25,4.25,7.2,6.0,2.0
610312,610312,610313,,,4.5,5.5,,,3.4,6.75,4.75,7.8,7.25,2.0
610313,610313,610314,,,5.75,5.75,,,6.0,6.75,5.0,9.0,6.5,2.0
610316,610316,610317,,,7.75,7.08,,,5.2,7.0,6.0,7.6,7.5,2.0
610317,610317,610318,,,6.0,5.33,,,,5.25,4.75,7.2,5.25,2.0
610320,610320,610321,,,4.75,4.5,,,,5.0,4.5,7.4,4.25,2.0
610323,610323,610324,,,7.5,5.08,,,5.2,6.5,4.25,7.8,3.5,2.0
610325,610325,610326,,,5.0,4.5,,,,6.0,4.25,5.8,4.25,2.0
610328,610328,610329,,,8.25,7.0,,,4.6,7.25,5.5,8.6,7.25,2.0
610329,610329,610330,,,3.5,4.75,,,,6.25,5.75,5.8,5.0,2.0
610330,610330,610331,,,7.25,5.25,,,4.8,7.0,5.25,8.6,3.25,2.0
610331,610331,610332,,,8.0,7.33,,,4.0,8.25,5.25,8.2,8.75,2.0
610333,610333,610334,,,5.0,5.33,,,6.0,6.5,5.0,8.0,6.0,2.0
610334,610334,610335,,,7.75,7.33,,,4.4,6.25,6.75,8.6,7.5,2.0
610335,610335,610336,,,7.25,6.17,,,5.6,5.75,4.25,8.4,7.0,2.0
610338,610338,610339,,,6.5,6.33,,,4.2,7.25,5.0,8.0,7.5,2.0
610339,610339,610340,,,4.25,4.58,,,6.2,7.0,3.75,7.6,5.75,2.0
610341,610341,610342,,,8.25,6.75,,,4.6,6.0,4.5,8.8,7.5,2.0
610342,610342,610343,,,7.75,6.5,,,6.4,6.0,6.0,7.4,5.75,2.0
610347,610347,610348,,,6.25,6.25,,,7.4,7.5,6.5,8.0,6.0,2.0
610348,610348,610349,,,6.25,5.67,,,5.8,6.25,6.0,7.4,4.75,2.0
610349,610349,610350,,,3.25,3.42,,,6.0,6.75,3.5,6.6,3.5,2.0
610350,610350,610351,,,5.25,4.83,,,3.2,7.0,4.75,7.2,4.5,2.0
610351,610351,610352,,,7.25,6.58,,,4.4,6.0,7.25,8.4,5.25,2.0
610354,610354,610355,,,5.0,5.67,,,8.0,4.25,4.25,8.0,7.75,2.0
610355,610355,610356,,,6.0,5.42,,,,5.5,4.5,7.2,5.75,2.0
610358,610358,610359,,,7.25,6.0,,,2.8,4.0,3.0,8.6,7.75,2.0
610362,610362,610363,,,6.5,6.0,,,8.6,8.0,3.25,9.0,8.25,2.0
610363,610363,610364,,,6.75,6.83,,,5.0,6.75,7.5,8.4,6.25,2.0
610367,610367,610368,,,6.5,6.25,,,6.6,7.5,5.25,8.6,7.0,2.0
610368,610368,610369,,,5.25,6.08,,,8.8,8.0,5.5,9.2,7.5,2.0
610371,610371,610372,,,7.5,6.67,,,5.0,6.75,4.75,7.6,7.75,2.0
610372,610372,610373,,,6.25,5.25,,,,5.5,3.25,6.6,6.25,2.0
610375,610375,610376,,,7.5,6.83,,,5.8,6.5,6.75,8.4,6.25,2.0
610378,610378,610379,,,5.75,5.75,,,9.2,8.5,5.5,9.0,6.0,2.0
610382,610382,610383,,,7.5,7.67,,,8.6,7.0,7.0,8.6,8.5,2.0
610388,610388,610389,,,7.25,6.0,,,6.6,6.5,4.0,7.4,6.75,2.0
610395,610395,610396,,,6.25,6.17,,,7.6,8.5,6.0,9.0,6.25,2.0
610406,610406,610407,,,7.5,6.92,,,5.6,6.25,6.75,7.6,6.5,2.0
610408,610408,610409,,,5.25,4.83,,,,4.75,4.0,7.4,5.25,2.0
610409,610409,610410,,,5.75,6.0,,,5.6,7.08,7.0,8.2,5.25,2.0
610412,610412,610413,,,5.0,5.75,,,7.2,5.75,4.0,9.4,8.25,2.0
610414,610414,610415,,,6.25,5.08,,,4.2,6.0,3.75,7.4,5.25,2.0
610415,610415,610416,,,8.25,6.67,,,5.0,6.5,6.5,8.2,5.25,2.0
610417,610417,610418,,,5.5,6.0,,,8.8,8.25,4.75,8.8,7.75,2.0
610420,610420,610421,,,7.75,6.08,,,5.0,8.0,6.5,8.4,4.0,2.0
610421,610421,610422,,,4.5,3.83,,,4.0,7.25,2.75,8.0,4.25,2.0
610423,610423,610424,,,7.75,6.17,,,4.8,7.08,3.5,8.0,7.25,2.0
610426,610426,610427,,,7.75,7.17,,,7.6,6.75,7.5,9.0,6.25,2.0
610429,610429,610430,,,7.5,5.5,,,5.2,6.25,7.0,8.2,2.0,2.0
610433,610433,610434,,,8.0,6.0,,,3.8,7.25,7.0,8.0,3.0,2.0
610434,610434,610435,,,4.0,5.17,,,6.2,6.25,4.25,8.0,7.25,2.0
610435,610435,610436,,,5.5,5.58,,,5.8,6.75,5.75,8.4,5.5,2.0
610437,610437,610438,,,4.75,4.17,,,,5.0,3.5,4.2,4.25,2.0
610441,610441,610442,,,3.0,3.5,,,8.6,8.0,2.75,8.4,4.75,2.0
610444,610444,610445,,,6.75,5.75,,,7.0,8.0,5.25,9.4,5.25,2.0
610447,610447,610448,,,4.0,4.0,,,,6.25,4.75,3.4,3.25,2.0
610448,610448,610449,,,7.75,7.33,,,8.2,8.0,7.5,8.2,6.75,2.0
610453,610453,610454,,,5.25,5.58,,,,6.5,5.5,5.2,6.0,2.0
610455,610455,610456,,,3.25,3.0,,,,3.25,3.0,2.4,2.75,2.0
610460,610460,610461,,,6.0,4.58,,,4.8,7.25,4.5,7.4,3.25,2.0
610463,610463,610464,,,7.0,7.33,,,8.8,5.75,6.75,9.4,8.25,2.0
610468,610468,610469,,,6.0,5.67,,,5.2,6.5,4.25,8.0,6.75,2.0
610469,610469,610470,,,9.25,7.0,,,7.4,7.5,6.25,8.4,5.5,2.0
610471,610471,610472,,,6.0,7.0,,,8.8,7.0,6.25,8.8,8.75,2.0
610474,610474,610475,,,5.75,6.25,,,6.6,6.75,6.25,8.4,6.75,2.0
610481,610481,610482,,,6.25,5.75,,,,7.25,4.25,7.0,6.75,2.0
610488,610488,610489,,,8.0,6.5,,,5.8,6.75,4.0,8.6,7.5,2.0
610489,610489,610490,,,7.0,6.83,,,8.2,6.5,6.0,8.4,7.5,2.0
610490,610490,610491,,,6.25,4.42,,,3.2,7.0,3.25,7.0,3.75,2.0
610492,610492,610493,,,4.5,5.17,,,9.2,7.5,5.5,8.4,5.5,2.0
610493,610493,610494,,,6.0,6.42,,,7.8,7.75,5.25,8.8,8.0,2.0
610494,610494,610495,,,7.0,5.83,,,7.0,4.25,3.0,9.6,7.5,2.0
610496,610496,610497,,,8.0,6.25,,,5.0,7.0,6.75,7.2,4.0,2.0
610497,610497,610498,,,8.0,6.58,,,6.4,6.75,7.5,8.2,4.25,2.0
610498,610498,610499,,,8.0,5.92,,,4.6,6.5,6.25,7.8,3.5,2.0
610503,610503,610504,,,5.25,4.92,,,,5.75,4.0,6.2,5.5,2.0
610505,610505,610506,,,4.25,5.5,,,6.8,6.5,4.75,8.2,7.5,2.0
610507,610507,610508,,,5.25,6.25,,,8.2,7.25,5.0,8.8,8.5,2.0
610508,610508,610509,,,7.25,5.58,,,,6.0,5.0,7.4,4.5,2.0
610509,610509,610510,,,8.0,5.75,,,3.6,7.25,7.0,8.2,2.25,2.0
610520,610520,610521,,,4.75,5.25,,,4.8,7.0,5.0,7.4,6.0,2.0
610525,610525,610526,,,7.0,5.33,,,4.8,7.0,5.75,7.2,3.25,2.0
610526,610526,610527,,,7.0,6.17,,,5.8,6.5,6.0,8.0,5.5,2.0
610528,610528,610529,,,5.0,5.42,,,5.4,6.5,5.25,7.4,6.0,2.0
610532,610532,610533,,,6.75,5.67,,,4.6,7.75,4.75,7.4,5.5,2.0
610533,610533,610534,,,9.5,8.17,,,6.6,7.25,8.25,8.8,6.75,2.0
610535,610535,610536,,,5.0,5.08,,,4.8,7.25,4.75,7.6,5.5,2.0
610536,610536,610537,,,7.5,6.25,,,6.2,6.25,6.75,8.6,4.5,2.0
610539,610539,610540,,,4.75,4.58,,,4.6,7.25,4.25,8.0,4.75,2.0
610542,610542,610543,,,8.75,7.75,,,4.8,7.0,9.25,9.2,5.25,2.0
610545,610545,610546,,,7.75,6.58,,,4.6,7.25,4.25,8.4,7.75,2.0
610546,610546,610547,,,4.25,4.42,,,,5.5,4.0,7.4,5.0,2.0
610553,610553,610554,,,5.75,5.5,,,6.4,7.5,5.0,7.6,5.75,2.0
610555,610555,610556,,,7.25,6.58,,,7.6,7.75,6.25,8.2,6.25,2.0
610557,610557,610558,,,8.5,6.92,,,6.0,6.75,4.0,9.8,8.25,2.0
